scientific name,chinese name,first flowering month,last flowering month,first fruiting month,last fruiting month,genus name,family name,woodiness
Aconitum carmichaelii,乌头,9,10,NA,NA,NA,Ranunculaceae,CB
Aconitum changianum,察瓦龙乌头,8,8,NA,NA,Aconitum,Ranunculaceae,CB
Aconitum contortum,苍山乌头,9,10,NA,NA,Aconitum,Ranunculaceae,CB
Aconitum crassiflorum,粗花乌头,7,8,NA,NA,Aconitum,Ranunculaceae,CB
Aconitum delavayi,紫乌头,8,10,NA,NA,Aconitum,Ranunculaceae,CB
Aconitum diqingense,迪庆乌头,8,9,NA,NA,NA,Ranunculaceae,CB
Aconitum episcopale,西南乌头,7,11,NA,NA,Aconitum,Ranunculaceae,CB
Aconitum falciforme,镰形乌头,8,8,NA,NA,NA,Ranunculaceae,CB
Aconitum fengii,冯氏乌头,NA,NA,NA,NA,NA,Ranunculaceae,CB
Aconitum forrestii,丽江乌头,9,9,NA,NA,Aconitum,Ranunculaceae,CB
Aconitum geniculatum,膝瓣乌头,7,7,NA,NA,Aconitum,Ranunculaceae,CB
Aconitum georgei,长喙乌头,7,9,NA,NA,Aconitum,Ranunculaceae,CB
Aconitum habaense,哈巴乌头,8,8,NA,NA,Aconitum,Ranunculaceae,CB
Aconitum hamatipetalum,钩瓣乌头,8,9,NA,NA,Aconitum,Ranunculaceae,CB
Aconitum hemsleyanum,瓜叶乌头,8,10,NA,NA,Aconitum,Ranunculaceae,CB
Aconitum incisofidum,缺刻乌头,8,9,NA,NA,Aconitum,Ranunculaceae,CB
Aconitum iochanicum,滇北乌头,8,10,NA,NA,Aconitum,Ranunculaceae,CB
Aconitum kongboense,工布乌头,7,8,NA,NA,Aconitum,Ranunculaceae,CB
Aconitum nagarum,保山乌头,10,10,NA,NA,Aconitum,Ranunculaceae,CB
Aconitum nagarum var. acaule,小白撑,9,9,NA,NA,NA,Ranunculaceae,CB
Aconitum ouvrardianum,德钦乌头,7,8,NA,NA,Aconitum,Ranunculaceae,CB
Aconitum ouvrardianum var. acutiusculum,尖萼德钦乌头,NA,NA,NA,NA,NA,Ranunculaceae,CB
Aconitum parcifolium,疏叶乌头,8,8,NA,NA,NA,Ranunculaceae,CB
Aconitum pendulicarpum,垂果乌头,9,9,NA,NA,NA,Ranunculaceae,CB
Aconitum pendulum,铁棒锤,7,9,NA,NA,NA,Ranunculaceae,CB
Aconitum piepunense,中甸乌头,7,8,NA,NA,Aconitum,Ranunculaceae,CB
Aconitum piepunense var. pilosum,疏毛中甸乌头,NA,NA,NA,NA,NA,Ranunculaceae,CB
Aconitum polycarpum,多果乌头,9,9,NA,NA,Aconitum,Ranunculaceae,CB
Aconitum polyschistum,多裂乌头,8,10,NA,NA,Aconitum,Ranunculaceae,CB
Aconitum pseudobrunneum,小花乌头,8,8,NA,NA,NA,Ranunculaceae,CB
Aconitum pulchellum,美丽乌头,8,9,8,9,Aconitum,Ranunculaceae,CB
Aconitum pulchellum var. hispidum,毛瓣美丽乌头,NA,NA,NA,NA,NA,Ranunculaceae,CB
Aconitum racemulosum,岩乌头,9,10,NA,NA,NA,Ranunculaceae,CB
Aconitum refractum,狭裂乌头,9,9,NA,NA,Aconitum,Ranunculaceae,CB
Aconitum rockii,拟康定乌头,8,9,NA,NA,Aconitum,Ranunculaceae,CB
Aconitum scaposum,花葶乌头,8,8,8,9,Aconitum,Ranunculaceae,CB
Aconitum sinomontanum,高乌头,6,9,NA,NA,Aconitum,Ranunculaceae,CB
Aconitum souliei,茨开乌头,8,8,NA,NA,Aconitum,Ranunculaceae,CB
Aconitum spathulatum,匙苞乌头,8,9,NA,NA,Aconitum,Ranunculaceae,CB
Aconitum stapfianum,玉龙乌头,9,10,NA,NA,Aconitum,Ranunculaceae,CB
Aconitum stapfianum var. pubipes,毛梗玉龙乌头,NA,NA,NA,NA,NA,Ranunculaceae,CB
Aconitum stylosum,显柱乌头,8,10,NA,NA,NA,Ranunculaceae,CB
Aconitum tanguticum,甘青乌头,7,8,NA,NA,Aconitum,Ranunculaceae,CB
Aconitum taronense,独龙乌头,8,9,NA,NA,Aconitum,Ranunculaceae,CB
Aconitum tatsienense,康定乌头,5,5,NA,NA,Aconitum,Ranunculaceae,CB
Aconitum tongolense,新都桥乌头,7,7,NA,NA,Aconitum,Ranunculaceae,CB
Aconitum transsectum,直缘乌头,8,9,NA,NA,NA,Ranunculaceae,CB
Aconitum tsaii,碧江乌头,8,8,NA,NA,Aconitum,Ranunculaceae,CB
Aconitum vilmorinianum,黄草乌,8,10,NA,NA,Aconitum,Ranunculaceae,CB
Aconitum vilmorinianum var. patentipilum,展毛黄草乌,NA,NA,NA,NA,NA,Ranunculaceae,CB
Aconitum volubile,蔓乌头,8,9,NA,NA,Aconitum,Ranunculaceae,CB
Aconitum yangii,竟生乌头,8,8,NA,NA,NA,Ranunculaceae,CB
Aconitum yangii var. villosulum,展毛竟生乌头,NA,NA,NA,NA,NA,Ranunculaceae,CB
Aconitum yunlingense,云岭乌头,NA,NA,NA,NA,NA,Ranunculaceae,CB
Acorus calamus,菖蒲,6,9,NA,NA,Acorus,Araceae,CB
Acorus calamus var. verus,细根菖蒲,NA,NA,NA,NA,NA,Araceae,CB
Acorus gramineus,金钱蒲,5,6,7,8,NA,Araceae,CB
Acorus rumphianus,长苞菖蒲,12,12,NA,NA,NA,Araceae,CB
Acorus tatarinowii,石菖蒲,2,4,5,6,NA,Araceae,CB
Acrachne racemosa,尖稃草,9,11,9,11,NA,Poaceae,CB
Acranthera sinensis,中华尖药花,4,7,7,10,Acranthera,Rubiaceae,CB
Acriopsis indica,合萼兰,5,5,NA,NA,Acriopsis,Orchidaceae,CB
Acrocarpus fraxinifolius,顶果树,NA,NA,NA,NA,NA,Fabaceae,WD
Acrocephalus hispidus,尖头花,NA,NA,NA,NA,NA,Lamiaceae,CB
Acroceras tonkinense,山鸡谷草,8,10,8,10,Acroceras,Poaceae,CB
Acroglochin persicarioides,千针苋,7,11,7,11,NA,Chenopodiaceae,CB
Acronema astrantiifolium,星叶丝瓣芹,8,9,9,10,Acronema,Apiaceae,CB
Acronema chienii,条叶丝瓣芹,6,7,8,9,Acronema,Apiaceae,CB
Acronema chienii var. dissectum,细裂丝瓣芹,NA,NA,NA,NA,NA,Apiaceae,CB
Acronema chinense,尖瓣芹,7,7,8,9,Acronema,Apiaceae,CB
Acronema commutatum,多变丝瓣芹,8,8,9,10,Acronema,Apiaceae,CB
Acronema forrestii,疏齿丝瓣芹,9,9,NA,NA,NA,Apiaceae,CB
Acronema graminifolium,禾叶丝瓣芹,6,8,NA,NA,Acronema,Apiaceae,CB
Acronema handelii,中甸丝瓣芹,7,7,8,8,Acronema,Apiaceae,CB
Acronema hookeri,锡金丝瓣芹,8,8,9,10,Acronema,Apiaceae,CB
Acronema minus,矮小丝瓣芹,6,7,NA,NA,NA,Apiaceae,CB
Acronema muscicola,苔间丝瓣芹,8,9,9,10,NA,Apiaceae,CB
Acronema paniculatum,圆锥丝瓣芹,8,9,10,10,Acronema,Apiaceae,CB
Acronema schneideri,丽江丝瓣芹,7,8,9,10,NA,Apiaceae,CB
Acronema sichuanense,四川丝瓣芹,6,7,8,9,Acronema,Apiaceae,CB
Acronema tenerum,丝瓣芹,8,8,NA,NA,Acronema,Apiaceae,CB
Acronychia pedunculata,山油柑,4,8,8,12,Acronychia,Rutaceae,WD
Actaea asiatica,类叶升麻,5,5,6,8,Actaea,Ranunculaceae,CB
Actephila excelsa,毛喜光花,1,12,1,12,Actephila,Euphorbiaceae,WD
Actephila subsessilis,短柄喜光花,6,8,8,10,NA,Euphorbiaceae,WD
Actinidia arguta,软枣猕猴桃,4,4,9,10,NA,Actinidiaceae,WD
Actinidia callosa,硬齿猕猴桃,4,6,9,10,NA,Actinidiaceae,WD
Actinidia callosa var. discolor,异色猕猴桃,NA,NA,NA,NA,NA,Actinidiaceae,WD
Actinidia callosa var. henryi,京梨猕猴桃,NA,NA,NA,NA,NA,Actinidiaceae,WD
Actinidia chinensis var. deliciosa,美味猕猴桃,NA,NA,NA,NA,NA,Actinidiaceae,WD
Actinidia eriantha,毛花猕猴桃,5,6,11,11,Actinidia,Actinidiaceae,WD
Actinidia farinosa,粉毛猕猴桃,6,6,NA,NA,Actinidia,Actinidiaceae,WD
Actinidia fasciculoides,簇花猕猴桃,NA,NA,9,11,NA,Actinidiaceae,WD
Actinidia fulvicoma,黄毛猕猴桃,5,6,9,10,NA,Actinidiaceae,WD
Actinidia fulvicoma var. cinerascens,灰毛猕猴桃,NA,NA,NA,NA,NA,Actinidiaceae,WD
Actinidia fulvicoma var. hirsuta,糙毛猕猴桃,NA,NA,NA,NA,NA,Actinidiaceae,WD
Actinidia glauco-callosa,粉叶猕猴桃,5,5,7,8,Actinidia,Actinidiaceae,WD
Actinidia grandiflora,大花猕猴桃,5,6,NA,NA,Actinidia,Actinidiaceae,WD
Actinidia henryi,蒙自猕猴桃,5,6,7,8,NA,Actinidiaceae,WD
Actinidia holotricha,全毛猕猴桃,5,5,NA,NA,Actinidia,Actinidiaceae,WD
Actinidia indochinensis,中越猕猴桃,4,5,6,8,NA,Actinidiaceae,WD
Actinidia kolomikta,狗枣猕猴桃,4,7,9,10,Actinidia,Actinidiaceae,WD
Actinidia latifolia,阔叶猕猴桃,3,6,11,11,Actinidia,Actinidiaceae,WD
Actinidia latifolia var. mollis,长绒猕猴桃,NA,NA,NA,NA,NA,Actinidiaceae,WD
Actinidia melanandra,黑蕊猕猴桃,5,6,9,9,NA,Actinidiaceae,WD
Actinidia obovata,倒卵叶猕猴桃,5,6,9,9,Actinidia,Actinidiaceae,WD
Actinidia pilosula,贡山猕猴桃,6,7,8,9,Actinidia,Actinidiaceae,WD
Actinidia polygama,葛枣猕猴桃,6,7,9,10,NA,Actinidiaceae,WD
Actinidia rubricaulis,红茎猕猴桃,4,5,6,7,NA,Actinidiaceae,WD
Actinidia rubricaulis var. coriacea,革叶猕猴桃,NA,NA,NA,NA,NA,Actinidiaceae,WD
Actinidia rubus,昭通猕猴桃,6,6,NA,NA,Actinidia,Actinidiaceae,WD
Actinidia rudis,糙叶猕猴桃,5,6,7,9,Actinidia,Actinidiaceae,WD
Actinidia rudis var. glabricaulis,兴茎猕猴桃,NA,NA,NA,NA,NA,Actinidiaceae,WD
Actinidia rufotricha,红毛猕猴桃,5,6,9,10,NA,Actinidiaceae,WD
Actinidia suberifolia,栓叶猕猴桃,4,4,6,6,Actinidia,Actinidiaceae,WD
Actinidia tetramera,四萼猕猴桃,5,5,7,8,NA,Actinidiaceae,WD
Actinidia umbelloides,伞花猕猴桃,5,5,11,11,NA,Actinidiaceae,WD
Actinidia umbelloides var. flabellifolia,扇叶猕猴桃,NA,NA,NA,NA,NA,Actinidiaceae,WD
Actinidia venosa,显脉猕猴桃,5,7,9,9,NA,Actinidiaceae,WD
Actinidia vitifolia,葡萄叶猕猴桃,5,6,8,9,Actinidia,Actinidiaceae,WD
Actinocarya tibetica,锚刺果,7,8,7,8,Actinocarya,Boraginaceae,CB
Actinodaphne cupularis,红果黄肉楠,10,11,8,9,Actinodaphne,Lauraceae,WD
Actinodaphne forrestii,毛尖树,11,3,5,10,Actinodaphne,Lauraceae,WD
Actinodaphne henryi,思茅黄肉楠,12,2,7,8,Actinodaphne,Lauraceae,WD
Actinodaphne kweichowensis,黔桂黄肉楠,5,6,10,10,Actinodaphne,Lauraceae,WD
Actinodaphne lecomtei,柳叶黄肉楠,8,9,10,11,Actinodaphne,Lauraceae,WD
Actinodaphne obovata,倒卵叶黄肉楠,4,5,3,3,Actinodaphne,Lauraceae,WD
Actinodaphne pilosa,毛黄肉楠,8,12,2,3,Actinodaphne,Lauraceae,WD
Actinodaphne trichocarpa,毛果黄肉楠,3,4,7,8,Actinodaphne,Lauraceae,WD
Actinodaphne tsaii,马关黄肉楠,3,4,6,7,Actinodaphne,Lauraceae,WD
Actinoschoenus yunnanensis,云南星穗莎,6,6,6,6,NA,Cyperaceae,CB
Actinoscirpus grossus,大藨草,7,10,7,10,Actinoscirpus,Cyperaceae,CB
Actinostemma tenerum,盒子草,7,9,9,11,NA,Cucurbitaceae,CB
Actinostemma tenerum var. yunnanensis,云南盒子草,NA,NA,NA,NA,NA,Cucurbitaceae,CB
Adelostemma gracillimum,乳突果,8,9,9,12,NA,Asclepiadaceae,CB
Adenanthera pavonina var. microsperma,小籽海红豆,4,7,7,10,NA,Fabaceae,WD
Adenia cardiophylla,三开瓢,5,5,8,10,Adenia,Passifloraceae,WD
Adenia heterophylla,异叶蒴莲,1,7,8,10,Adenia,Passifloraceae,CB
Adenia penangiana,滇南蒴莲,10,10,10,10,NA,Passifloraceae,CB
Adenocaulon himalaicum,和尚菜,6,11,6,11,Adenocaulon,Asteraceae,CB
Adenophora capillaris,丝裂沙参,NA,NA,NA,NA,NA,Campanulaceae,CB
Adenophora capillaris subsp. leptosepala,细萼沙参,7,10,9,10,NA,Campanulaceae,CB
Adenophora coelestis,天蓝沙参,7,9,NA,NA,Adenophora,Campanulaceae,CB
Adenophora himalayana,喜马拉雅沙参,7,9,8,9,Adenophora,Campanulaceae,CB
Adenophora jasionifolia,甘孜沙参,7,8,9,9,Adenophora,Campanulaceae,CB
Adenophora khasiana,云南沙参,8,10,NA,NA,Adenophora,Campanulaceae,CB
Adenophora liliifolioides,川藏沙参,7,9,9,10,NA,Campanulaceae,CB
Adenophora longipedicellata,湖北沙参,8,10,NA,NA,Adenophora,Campanulaceae,CB
Adenophora stricta,川西沙参,8,10,NA,NA,Adenophora,Campanulaceae,CB
Adenophora stricta subsp. aurita,川西沙参,NA,NA,NA,NA,NA,Campanulaceae,CB
Adenophora stricta subsp. confusa,昆明沙参,NA,NA,NA,NA,NA,Campanulaceae,CB
Adenophora stricta subsp. sessilifolia,无柄沙参,NA,NA,NA,NA,NA,Campanulaceae,CB
Adenophora tetraphylla,轮叶沙参,2,11,5,11,NA,Campanulaceae,CB
Adenosma glutinosum,毛麝香,7,10,7,10,Adenosma,Scrophulariaceae,CB
Adenosma indianum,球花毛射香,9,11,9,11,Adenosma,Scrophulariaceae,CB
Adenosma retusilobum,凹裂毛射香,8,9,10,11,NA,Scrophulariaceae,CB
Adenostemma lavenia,下田菊,7,11,7,11,Adenostemma,Asteraceae,CB
Adenostemma lavenia var. latifolium,下田菊宽叶变种,NA,NA,NA,NA,NA,Asteraceae,CB
Adenostemma lavenia var. parviflorum,下田菊小花变种,NA,NA,NA,NA,NA,Asteraceae,CB
Adina pilulifera,水团花,6,7,7,12,Adina,Rubiaceae,WD
Adinandra bockiana,川杨桐,6,7,9,10,Adinandra,Theaceae,WD
Adinandra bockiana var. acutifolia,尖萼川杨桐,6,8,9,11,NA,Theaceae,WD
Adinandra glischroloma,两广杨桐,5,6,9,10,Adinandra,Theaceae,WD
Adinandra grandis,大杨桐,6,7,NA,NA,NA,Theaceae,WD
Adinandra hirta,粗毛杨桐,2,5,10,11,Adinandra,Theaceae,WD
Adinandra integerrima,全缘叶杨桐,4,5,11,12,Adinandra,Theaceae,WD
Adinandra lancipetala,狭瓣杨桐,1,2,5,6,NA,Theaceae,WD
Adinandra latifolia,阔叶杨桐,8,8,11,11,Adinandra,Theaceae,WD
Adinandra megaphylla,大叶杨桐,7,7,11,11,Adinandra,Theaceae,WD
Adinandra nigroglandulosa,腺叶杨桐,8,9,11,12,Adinandra,Theaceae,WD
Adinandra pingbianensis,屏边杨桐,4,5,9,9,Adinandra,Theaceae,WD
Adonis davidii,短柱侧金盏花,4,8,NA,NA,Adonis,Ranunculaceae,CB
Adoxa moschatellina,五福花,4,7,7,8,Adoxa,Adoxaceae,CB
Aeginetia indica,野菰,4,8,8,11,Aeginetia,Orobanchaceae,CB
Aerides odorata,香花指甲兰,5,5,NA,NA,Aerides,Orchidaceae,CB
Aerides rosea,多花指甲兰,7,7,8,5,Aerides,Orchidaceae,CB
Aerva glabrata,少毛白花苋,4,10,4,10,Aerva,Amaranthaceae,CB
Aerva sanguinolenta,白花苋,4,6,8,10,Aerva,Amaranthaceae,CB
