scientific name,chinese name,first flowering month,last flowering month,first fruiting month,last fruiting month,genus name,family name,woodiness
Achyranthes bidentata,Å£Ï¥,7,9,9,10,Achyranthes,Amaranthaceae,CB
Aconitum alboviolaceum,Á½É«ÎÚÍ·,8,9,NA,NA,Aconitum,Ranunculaceae,CB
Aconitum barbatum,Ï¸Ò¶»ÆÎÚÍ·,6,8,NA,NA,Aconitum,Ranunculaceae,CB
Aconitum barbatum var. puberulum,Å£±â,NA,NA,NA,NA,NA,Ranunculaceae,CB
Aconitum carmichaelii,ÎÚÍ·,9,10,NA,NA,NA,Ranunculaceae,CB
Aconitum coreanum,»Æ»¨ÎÚÍ·,8,8,NA,NA,NA,Ranunculaceae,CB
Aconitum jeholense,ÈÈºÓÎÚÍ·,8,8,9,9,NA,Ranunculaceae,CB
Aconitum jeholense var. angustius,»ª±±ÎÚÍ·,NA,NA,NA,NA,NA,Ranunculaceae,CB
Aconitum kirinense var. australe,Ã«¹û¼ªÁÖÎÚÍ·,NA,NA,NA,NA,NA,Ranunculaceae,CB
Aconitum kusnezoffii,±±ÎÚÍ·,6,8,NA,NA,Aconitum,Ranunculaceae,CB
Aconitum leucostomum,°×ºíÎÚÍ·,7,8,NA,NA,Aconitum,Ranunculaceae,CB
Aconitum leucostomum var. hopeiense,ºÓ±±°×ºíÎÚÍ·,NA,NA,NA,NA,NA,Ranunculaceae,CB
Aconitum paniculigerum,Ô²×¶ÎÚÍ·,8,9,NA,NA,Aconitum,Ranunculaceae,CB
Aconitum paniculigerum var. wulingense,ÊèÃ«Ô²×¶ÎÚÍ·,NA,NA,NA,NA,NA,Ranunculaceae,CB
Aconitum septentrionale,×Ï»¨¸ßÎÚÍ·,7,7,NA,NA,NA,Ranunculaceae,CB
Aconitum sinomontanum,¸ßÎÚÍ·,7,8,9,9,Aconitum,Ranunculaceae,CB
Aconitum smithii,É½Î÷ÎÚÍ·,8,9,NA,NA,NA,Ranunculaceae,CB
Aconitum soongaricum,×¼¸Á¶ûÎÚÍ·,8,9,NA,NA,NA,Ranunculaceae,CB
Acorus calamus,İÅÆÑ,5,8,NA,NA,Acorus,Araceae,CB
Actaea asiatica,ÀàÒ¶ÉıÂé,5,6,7,9,Actaea,Ranunculaceae,CB
Actaea erythrocarpa,ºì¹ûÀàÒ¶ÉıÂé,5,6,7,8,NA,Ranunculaceae,CB
Actinidia arguta,ÈíÔæâ¨ºïÌÒ,6,6,9,10,NA,Actinidiaceae,WD
Actinidia kolomikta,¹·Ôæâ¨ºïÌÒ,6,7,9,10,Actinidia,Actinidiaceae,WD
Actinidia polygama,¸ğÔæâ¨ºïÌÒ,6,7,9,10,NA,Actinidiaceae,WD
Actinostemma tenerum,ºĞ×Ó²İ,7,9,9,10,NA,Cucurbitaceae,CB
Adenocaulon himalaicum,ºÍÉĞ²Ë,6,10,6,10,Adenocaulon,Asteraceae,CB
Adenophora capillaris,Ë¿ÁÑÉ³²Î,NA,NA,NA,NA,NA,Campanulaceae,CB
Adenophora divaricata,Õ¹Ö¦É³²Î,8,9,9,10,Adenophora,Campanulaceae,CB
Adenophora elata,ÏÁ³¤»¨É³²Î,8,8,9,9,NA,Campanulaceae,CB
Adenophora gmelinii,ÏÁÒ¶É³²Î,7,8,8,10,Adenophora,Campanulaceae,CB
Adenophora gmelinii subsp. nystroemii,É½Î÷É³²Î,7,9,8,9,NA,Campanulaceae,CB
Adenophora liliifolia,ĞÂ½®É³²Î,7,8,NA,NA,Adenophora,Campanulaceae,CB
Adenophora pereskiifolia,³¤°×É³²Î,7,8,8,9,Adenophora,Campanulaceae,CB
Adenophora petiolata,ÇØÁëÉ³²Î,7,9,9,10,Adenophora,Campanulaceae,CB
Adenophora petiolata subsp. hunanensis,ĞÓÒ¶É³²Î,NA,NA,NA,NA,NA,Campanulaceae,CB
Adenophora polyantha,¹âİàÉ³²Î,8,9,NA,NA,Adenophora,Campanulaceae,CB
Adenophora polyantha subsp. scabricalyx,Ê¯É³²Î,8,10,NA,NA,NA,Campanulaceae,CB
Adenophora potaninii,ÅİÉ³²Î,7,10,8,10,Adenophora,Campanulaceae,CB
Adenophora potaninii subsp. wawreana,¶àÆçÉ³²Î,NA,NA,NA,NA,NA,Campanulaceae,CB
Adenophora remotiflora,±¡Ò¶ÜùÆs,7,8,8,9,Adenophora,Campanulaceae,CB
Adenophora stenanthina,³¤ÖùÉ³²Î,7,9,8,9,Adenophora,Campanulaceae,CB
Adenophora stenophylla,É¨ÖãÉ³²Î,7,9,9,9,Adenophora,Campanulaceae,CB
Adenophora tetraphylla,ÂÖÒ¶É³²Î,3,11,5,10,NA,Campanulaceae,CB
Adenophora trachelioides,ÜùÆs,7,8,8,9,NA,Campanulaceae,CB
Adenophora tricuspidata,¾â³İÉ³²Î,7,9,NA,NA,NA,Campanulaceae,CB
Adenophora wulingshanica,ÎíÁëÉ³²Î,8,9,9,10,Adenophora,Campanulaceae,CB
Adoxa moschatellina,Îå¸£»¨,4,7,7,8,Adoxa,Adoxaceae,CB
Aegilops tauschii,É½Ñò²İ,5,6,5,6,NA,Poaceae,CB
Aegopodium alpestre,¶«±±Ñò½ÇÇÛ,6,8,6,8,NA,Apiaceae,CB
Aeluropus sinensis,â¯Ã«,NA,NA,NA,NA,NA,Poaceae,CB
Agastache rugosa,Ş½Ïã,6,9,9,11,NA,Lamiaceae,CB
Agrimonia pilosa,ÁúÑ¿²İ,6,9,8,1,Agrimonia,Rosaceae,CB
Agrimonia pilosa var. nepalensis,»ÆÁúÎ²,NA,NA,NA,NA,NA,Rosaceae,CB
Agriophyllum squarrosum,É³Åî,8,10,8,10,Agriophyllum,Chenopodiaceae,CB
Agropyron mongolicum,É³Â«²İ,7,9,7,9,NA,Poaceae,CB
Agrostis clavata,»ª±±¼ô¹ÉÓ±,NA,NA,NA,NA,NA,Poaceae,CB
Agrostis gigantea,¾ŞĞò¼ô¹ÉÓ±,6,7,NA,NA,NA,Poaceae,CB
Agrostis stolonifera,Î÷²®ÀûÑÇ¼ô¹ÉÓ±,8,8,NA,NA,Agrostis,Poaceae,CB
Agrostis vinealis,Ã¢¼ô¹ÉÓ±,8,9,8,9,Agrostis,Poaceae,CB
Ailanthus altissima,³ô´»,4,5,8,10,Ailanthus,Simaroubaceae,WD
Ailanthus altissima var. tanakai,Ì¨Íå³ô´»,NA,NA,NA,NA,NA,Simaroubaceae,WD
Ajania parviflora,ÊøÉ¡ÑÇ¾Õ,8,9,8,9,Ajania,Asteraceae,WD
Ajuga ciliata,½î¹Ç²İ,4,8,7,9,Ajuga,Lamiaceae,CB
Ajuga linearifolia,ÏßÒ¶½î¹Ç²İ,4,5,6,6,Ajuga,Lamiaceae,CB
Ajuga lupulina,°×°ú½î¹Ç²İ,7,9,8,10,Ajuga,Lamiaceae,CB
Alcea rosea,Êñ¿û,2,8,NA,NA,NA,Malvaceae,CB
Aletris spicata,·ÛÌõ¶ù²Ë,4,5,6,7,Aletris,Liliaceae,CB
Alisma gramineum,²İÔóĞº,6,6,8,8,NA,Alismataceae,CB
Alisma orientale,¶«·½ÔóĞº,5,9,5,9,NA,Alismataceae,CB
Alisma plantago-aquatica,ÔóĞº,5,10,5,10,NA,Alismataceae,CB
Allium anisopodium,°«¾Â,6.25,9,6.25,9,Allium,Liliaceae,CB
Allium anisopodium var. zimmermannianum,²Úİã¾Â,6,9,6,9,NA,Liliaceae,CB
Allium bidentatum,É°¾Â,7,9,7,9,Allium,Liliaceae,CB
Allium cepa var. proliferum,Â¥×Ó´Ğ,NA,NA,NA,NA,NA,Liliaceae,CB
Allium chiwui,¼½¾Â,7,7,NA,NA,Allium,Liliaceae,CB
Allium condensatum,»Æ»¨¾Â,7,9,7,9,NA,Liliaceae,CB
Allium cyaneum,ÌìÀ¶¾Â,8,10,8,10,Allium,Liliaceae,CB
Allium eduardii,ºØÀ¼¾Â,7,8,7,8,NA,Liliaceae,CB
Allium ledebourianum,Ó²Æ¤´Ğ,6,9,6,9,NA,Liliaceae,CB
Allium leucocephalum,°×Í·¾Â,7,8,7,8,NA,Liliaceae,CB
Allium listera,¶ÔÒ¶É½´Ğ,6,8,6,8,NA,Liliaceae,CB
Allium longistylum,³¤Öù¾Â,8,9,8,9,Allium,Liliaceae,CB
Allium monanthum,µ¥»¨Ş¯,NA,NA,NA,NA,NA,Liliaceae,CB
Allium neriniflorum,³¤¹£ºÏ±»¾Â,5,5,NA,NA,NA,Liliaceae,CB
Allium polyrhizum,¼î¾Â,6,8,6,8,NA,Liliaceae,CB
Allium ramosum,Ò°¾Â,6,9,6,9,NA,Liliaceae,CB
Allium sacculiferum,³¯ÏÊŞ¯,8,9,NA,NA,NA,Liliaceae,CB
Allium schoenoprasum,±±´Ğ,7,9,7,9,Allium,Liliaceae,CB
Allium senescens,É½¾Â,7,9,7,9,NA,Liliaceae,CB
Allium spirale,Å¤Ò¶¾Â,7,8,7,8,NA,Liliaceae,CB
Allium spurium,ÑÒ¾Â,7,8,NA,NA,NA,Liliaceae,CB
Allium stenodon,ÎíÁé¾Â,7,9,7,9,Allium,Liliaceae,CB
Allium strictum,»Ô¾Â,6,6,7,9,NA,Liliaceae,CB
Allium tenuissimum,Ï¸Ò¶¾Â,7,9,7,9,Allium,Liliaceae,CB
Allium thunbergii,ÇòĞò¾Â,8.25,10,8.25,10,Allium,Liliaceae,CB
Allium tuberosum,¾Â,7,9,7,9,NA,Liliaceae,CB
Allium tubiflorum,ºÏ±»¾Â,7.25,10.05,7.25,10.05,NA,Liliaceae,CB
Allium victorialis,ÆŒ´Ğ,6,8,6,8,Allium,Liliaceae,CB
Allium yanchiense,°×»¨Ş¯,8,9,8,9,Allium,Liliaceae,CB
Alnus hirsuta,ÁÉ¶«èçÄ¾,5,7,7,8,NA,Betulaceae,WD
Alopecurus arundinaceus,Î­×´¿´ÂóÄï,7,9,7,9,Alopecurus,Poaceae,CB
Alopecurus brachystachyus,¶ÌËë¿´ÂóÄï,6,9,6,9,Alopecurus,Poaceae,CB
Alyssum canescens,»ÒÃ«Í¥Üù,6,7,6,7,NA,Brassicaceae,CB
Alyssum lenense,±±·½Í¥Üù,5,6,7,8,Alyssum,Brassicaceae,CB
Amaranthus retroflexus var. delilei,¶Ì°ú·´Ö¦ÜÈ,NA,NA,NA,NA,NA,Amaranthaceae,CB
Amethystea caerulea,Ë®¼¬Õë,8,9,9,10,Amethystea,Lamiaceae,CB
Ammannia auriculata,¶ú»ùË®ÜÈ,8,10,8,10,Ammannia,Lythraceae,CB
Ammannia baccifera,Ë®ÜÈ²Ë,8,10,9,10,NA,Lythraceae,CB
Ampelopsis aconitifolia,ÎÚÍ·Ò¶ÉßÆÏÌÑ,5,8,7,9,Ampelopsis,Vitaceae,WD
Ampelopsis aconitifolia var. palmiloba,ÕÆÁÑ²İÆÏÌÑ,5,8,7,9,NA,Vitaceae,WD
Ampelopsis bodinieri,À¶¹ûÉßÆÏÌÑ,4,6,7,8,Ampelopsis,Vitaceae,WD
Ampelopsis delavayana,ÈıÁÑÉßÆÏÌÑ,6,8,9,11,Ampelopsis,Vitaceae,WD
Ampelopsis delavayana var. glabra,ÕÆÁÑÉßÆÏÌÑ,5,6,7,9,NA,Vitaceae,WD
Ampelopsis glandulosa var. brevipedunculata,¶«±±ÉßÆÏÌÑ,7,8,9,10,NA,Vitaceae,WD
Ampelopsis glandulosa var. heterophylla,ÒìÒ¶ÉßÆÏÌÑ,4,6,7,10,NA,Vitaceae,WD
Ampelopsis humulifolia,È„Ò¶ÉßÆÏÌÑ,5,7,5,9,Ampelopsis,Vitaceae,WD
Ampelopsis japonica,°×İü,3,6,7,9,Ampelopsis,Vitaceae,WD
Amphicarpaea bracteata subsp. edgeworthii,Á½ĞÍ¶¹,NA,NA,NA,NA,NA,Fabaceae,CB
Amygdalus davidiana,É½ÌÒ,3,4,7,8,NA,Rosaceae,WD
Amygdalus kansuensis,¸ÊËàÌÒ,3,4,8,9,Amygdalus,Rosaceae,WD
Amygdalus persica,ÌÒ,4,5,6,9,NA,Rosaceae,WD
Amygdalus triloba,ÓÜÒ¶Ã·,3,4,5,6,NA,Rosaceae,WD
Anaphalis hancockii,ÁåÁåÏãÇà,6,8,8,9,Anaphalis,Asteraceae,CB
Anaphalis margaritacea,Öé¹âÏãÇà,7,11,7,11,Anaphalis,Asteraceae,CB
Anaphalis sinica,ÏãÇà,6,9,8,10,NA,Asteraceae,CB
Anaphalis sinica var. densata,ÏãÇàÃÜÉú±äÖÖ,NA,NA,NA,NA,NA,Asteraceae,CB
Anaphalis sinica var. lanata,ÏãÇàÃŞÃ«±äÖÖ,NA,NA,NA,NA,NA,Asteraceae,CB
Anaphalis sinica var. remota,ÏãÇàÊèÉú±äÖÖ,NA,NA,NA,NA,NA,Asteraceae,CB
Anchusa ovata,ÀÇ×Ï²İ,5,7,5,7,NA,Boraginaceae,CB
Androsace engleri,ÉÂÎ÷µãµØÃ·,NA,NA,NA,NA,NA,Primulaceae,CB
Androsace filiformis,¶«±±µãµØÃ·,5,5,6,6,Androsace,Primulaceae,CB
Androsace gmelinii,Ğ¡µãµØÃ·,5,6,NA,NA,Androsace,Primulaceae,CB
Androsace incana,°×»¨µãµØÃ·,5,6,NA,NA,NA,Primulaceae,CB
Androsace lehmanniana,ºµÉúµãµØÃ·,6,7,NA,NA,Androsace,Primulaceae,CB
Androsace longifolia,³¤Ò¶µãµØÃ·,5,5,NA,NA,NA,Primulaceae,CB
Androsace septentrionalis,±±µãµØÃ·,5,6,6,7,Androsace,Primulaceae,CB
Androsace umbellata,µãµØÃ·,2,4,5,6,Androsace,Primulaceae,CB
Anemarrhena asphodeloides,ÖªÄ¸,6,7,8,9,NA,Liliaceae,CB
Anemone altaica,°¢¶ûÌ©ÒøÁ«»¨,3,5,NA,NA,Anemone,Ranunculaceae,CB
Anemone cathayensis,ÒøÁ«»¨,5,6,7,9,Anemone,Ranunculaceae,CB
Anemone cathayensis var. hispida,Ã«ÈïÒøÁ«»¨,NA,NA,NA,NA,NA,Ranunculaceae,CB
Anemone geum,Â·±ßÇàÒøÁ«»¨,5,9,NA,NA,NA,Ranunculaceae,CB
Anemone geum subsp. ovalifolia,Êè³İÒøÁ«»¨,NA,NA,NA,NA,NA,Ranunculaceae,CB
Anemone narcissiflora,Ë®ÏÉÒøÁ«»¨,5,7,NA,NA,Anemone,Ranunculaceae,CB
Anemone narcissiflora subsp. crinita,³¤Ã«ÒøÁ«»¨,5,7,NA,NA,NA,Ranunculaceae,CB
Anemone obtusiloba,¶ÛÁÑÒøÁ«»¨,5,7,NA,NA,NA,Ranunculaceae,CB
Anemone rivularis,²İÓñÃ·,6,8,NA,NA,Anemone,Ranunculaceae,CB
Anemone rivularis var. flore-minore,Ğ¡»¨²İÓñÃ·,NA,NA,NA,NA,NA,Ranunculaceae,CB
Anemone shikokiana,É½¶«ÒøÁ«»¨,6,7,NA,NA,Anemone,Ranunculaceae,CB
Anemone sylvestris,´ó»¨ÒøÁ«»¨,5,6,NA,NA,NA,Ranunculaceae,CB
Anemone tomentosa,´ó»ğ²İ,7,9,NA,NA,Anemone,Ranunculaceae,CB
Anemone vitifolia,Ò°ÃŞ»¨,7,10,NA,NA,Anemone,Ranunculaceae,CB
Angelica anomala,ÏÁÒ¶µ±¹é,7,8,8,9,NA,Apiaceae,CB
Angelica cartilaginomarginata,³¤ÇÊµ±¹é,8,9,9,10,Angelica,Apiaceae,CB
Angelica dahurica,°×ÜÆ,7,8,8,9,Angelica,Apiaceae,CB
Angelica decursiva,²ñ»¨Ç°ºú,8,9,9,11,NA,Apiaceae,CB
Angelica gigas,³¯ÏÊµ±¹é,7,9,8,9,Angelica,Apiaceae,CB
Angelica polymorpha,¹ÕÇÛ,8,9,9,10,Angelica,Apiaceae,CB
Angelica sinensis,µ±¹é,6,7,7,9,Angelica,Apiaceae,CB
Anthoxanthum glabrum,¹âïûÏã²İ,6,9,6,9,NA,Poaceae,CB
Anthoxanthum nitens,Ã©Ïã,6,9,6,9,NA,Poaceae,CB
Anthriscus sylvestris,¶ë²Î,4,5,4,5,Anthriscus,Apiaceae,CB
Anthriscus sylvestris subsp. nemorosa,´Ì¹û¶ë²Î,6,9,6,9,NA,Apiaceae,CB
Apocynum venetum,ÂŞ²¼Âé,4,9,7,10,NA,Apocynaceae,WD
Aquilegia oxysepala,¼âİàñï¶·²Ë,5,6,7,8,Aquilegia,Ranunculaceae,CB
Aquilegia viridiflora,ñï¶·²Ë,5,7,7,8,NA,Ranunculaceae,CB
Aquilegia viridiflora var. atropurpurea,×Ï»¨ñï¶·²Ë,NA,NA,NA,NA,NA,Ranunculaceae,CB
Aquilegia yabeana,»ª±±ñï¶·²Ë,5,6,NA,NA,Aquilegia,Ranunculaceae,CB
Arabis hirsuta,Ó²Ã«ÄÏ½æ,6,6,7,7,NA,Brassicaceae,CB
Arabis pendula,´¹¹ûÄÏ½æ,6,7,7,8,NA,Brassicaceae,CB
Aralia chinensis,»ÆÃ«˜BÄ¾,6,8,11,6,NA,Araliaceae,WD
Aralia continentalis,¶«±±ÍÁµ±¹é,7,8,8,9,NA,Araliaceae,CB
Aralia cordata,Ê³ÓÃÍÁµ±¹é,7,9,9,10,NA,Araliaceae,CB
Aralia elata,˜BÄ¾,6,8,9,12,Aralia,Araliaceae,WD
Arenaria capillaris,Ã«Ò¶ÀÏÅ£½î,5,7,NA,NA,NA,Caryophyllaceae,CB
Arenaria formosa,ÃÀÀöÀÏÅ£½î,7,7,NA,NA,NA,Caryophyllaceae,CB
Arenaria grueningiana,»ª±±ÀÏÅ£½î,7,7,NA,NA,NA,Caryophyllaceae,CB
Arenaria juncea,ÀÏÅ£½î,7,9,7,9,NA,Caryophyllaceae,CB
Arenaria juncea var. glabra,ÎŞÃ«ÀÏÅ£½î,NA,NA,NA,NA,NA,Caryophyllaceae,CB
Arisaema amurense,¶«±±ÄÏĞÇ,6,7,9,9,Arisaema,Araceae,CB
Arisaema consanguineum,³¤ĞĞÌìÄÏĞÇ,4,5,NA,NA,Arisaema,Araceae,CB
Arisaema erubescens,Ò»°ÑÉ¡ÄÏĞÇ,6,7,9,9,Arisaema,Araceae,CB
Arisaema heterophyllum,ÌìÄÏĞÇ,5,7,7,9,Arisaema,Araceae,CB
Aristida adscensionis,ÈıÃ¢²İ,6,10,6,10,Aristida,Poaceae,CB
Aristolochia contorta,±±Âí¶µÁå,5,7,8,10,Aristolochia,Aristolochiaceae,CB
Armeniaca sibirica,É½ĞÓ,3,5,7,8,NA,Rosaceae,WD
Armeniaca sibirica var. pubescens,Ã«ĞÓ,NA,NA,NA,NA,NA,Rosaceae,WD
Armeniaca vulgaris,ĞÓ,4,4,6,7,NA,Rosaceae,WD
Armeniaca vulgaris var. ansu,Ò°ĞÓ,NA,NA,NA,NA,NA,Rosaceae,WD
Arnebia guttata,»Æ»¨Èí×Ï²İ,6,10,6,10,Arnebia,Boraginaceae,CB
Artemisia anethifolia,¼îİï,8,10,8,10,NA,Asteraceae,CB
Artemisia anethoides,İªÂÜİï,7,10,7,10,Artemisia,Asteraceae,CB
Artemisia angustissima,ÏÁÒ¶Äµİï,8,10,8,10,Artemisia,Asteraceae,CB
Artemisia annua,»Æ»¨İï,8,10,8,10,NA,Asteraceae,CB
Artemisia argyi,°¬,6,10,8,12,Artemisia,Asteraceae,CB
Artemisia argyi var. gracilis,³¯ÏÊ°¬,NA,NA,NA,NA,NA,Asteraceae,CB
Artemisia aurata,»Æ½ğİï,8,11,8,11,NA,Asteraceae,CB
Artemisia brachyloba,É½İï,7,10,7,10,Artemisia,Asteraceae,WD
Artemisia capillaris,Òğ³Âİï,8,10,8,10,NA,Asteraceae,CB
Artemisia carvifolia,Çàİï,6,9,6,9,Artemisia,Asteraceae,CB
Artemisia desertorum,É³İï,7,9,7,9,NA,Asteraceae,CB
Artemisia dracunculus,Áúİï,7,9,7,9,Artemisia,Asteraceae,WD
Artemisia dubia,Å£Î²İï,8,10,8,10,Artemisia,Asteraceae,WD
Artemisia dubia var. subdigitata,ÎŞÃ«Å£Î²İï,NA,NA,NA,NA,NA,Asteraceae,WD
Artemisia eriopoda,ÄÏÄµİï,8,10,8,10,NA,Asteraceae,CB
Artemisia eriopoda var. rotundifolia,Ô²Ò¶ÄÏÄµİï,NA,NA,NA,NA,NA,Asteraceae,CB
Artemisia frigida,Àäİï,6,10,6,10,Artemisia,Asteraceae,CB
Artemisia gansuensis,¸ÊËàİï,8,10,8,10,Artemisia,Asteraceae,WD
Artemisia giraldii,»ª±±Ã×İï,7,10,7,10,Artemisia,Asteraceae,WD
Artemisia giraldii var. longipedunculata,³¤¹£Ã×İï,NA,NA,NA,NA,NA,Asteraceae,WD
Artemisia gmelinii,Ï¸ÁÑÒ¶Á«İï,8,10,8,10,Artemisia,Asteraceae,WD
Artemisia halodendron,ÑÎİï,7,10,7,10,NA,Asteraceae,WD
Artemisia igniaria,Æç¾¥İï,8,10,8,10,Artemisia,Asteraceae,WD
Artemisia indica,ÎåÔÂ°¬,8,10,8,10,Artemisia,Asteraceae,WD
Artemisia integrifolia,ÁøÒ¶İï,7,10,7,10,Artemisia,Asteraceae,CB
Artemisia japonica,Äµİï,7,11,7,11,Artemisia,Asteraceae,CB
Artemisia keiskeana,ÈC&#x0000E027;,8,10,8,10,Artemisia,Asteraceae,WD
Artemisia lactiflora,°×°úİï,8,10,8,10,Artemisia,Asteraceae,CB
Artemisia lancea,°«İï,8,10,8,10,Artemisia,Asteraceae,CB
Artemisia latifolia,¿íÒ¶İï,7,10,7,10,NA,Asteraceae,CB
Artemisia lavandulifolia,Ò°°¬İï,7,10,7,10,NA,Asteraceae,CB
Artemisia macilenta,Ï¸¸ËÉ³İï,8,10,8,10,Artemisia,Asteraceae,CB
Artemisia manshurica,¶«±±Äµİï,8,10,8,10,Artemisia,Asteraceae,CB
Artemisia medioxima,¼âèÎ³İÒ¶İï,7,10,7,10,Artemisia,Asteraceae,CB
Artemisia mongolica,ÃÉ¹Åİï,8,9,8,9,NA,Asteraceae,CB
Artemisia nakai,°«±õİï,8,10,8,10,Artemisia,Asteraceae,CB
Artemisia oxycephala,¹âÉ³İï,8,10,8,10,Artemisia,Asteraceae,WD
Artemisia palustris,ºÚİï,8,10,8,10,Artemisia,Asteraceae,CB
Artemisia princeps,¿ıİï,7,9,7,9,Artemisia,Asteraceae,CB
Artemisia pubescens,ÈáÃ«İï,8,10,8,10,Artemisia,Asteraceae,CB
Artemisia rubripes,ºì×ãİï,8,10,8,10,Artemisia,Asteraceae,CB
Artemisia rupestris,ÑÒİï,7,10,7,10,NA,Asteraceae,CB
Artemisia sacrorum,°×Á«İï,NA,NA,NA,NA,NA,Asteraceae,WD
Artemisia sacrorum var. incana,»ÒÁ«İï,NA,NA,NA,NA,NA,Asteraceae,WD
Artemisia sacrorum var. messerschmidtiana,ÃÜÃ«°×Á«İï,NA,NA,NA,NA,NA,Asteraceae,WD
Artemisia scoparia,ÖíÃ«İï,7,10,7,10,Artemisia,Asteraceae,CB
Artemisia selengensis,İäİï,7,9,7,9,Artemisia,Asteraceae,CB
Artemisia sieversiana,´ó×Ñİï,8,10,8,10,Artemisia,Asteraceae,CB
Artemisia stolonifera,¿íÒ¶É½İï,7,10,7,10,NA,Asteraceae,CB
Artemisia subulata,ÏßÒ¶İï,8,10,8,10,NA,Asteraceae,CB
Artemisia sylvatica,ÒõµØİï,8,9,8,9,Artemisia,Asteraceae,CB
Artemisia sylvatica var. meridionalis,ÃÜĞòÒõµØİï,NA,NA,NA,NA,NA,Asteraceae,CB
Artemisia tanacetifolia,ÁÑÒ¶İï,7,10,7,10,NA,Asteraceae,CB
Artemisia verbenacea,ÁÉ¶«İï,8,10,8,10,Artemisia,Asteraceae,CB
Artemisia vestita,Ã«Á«İï,8,10,8,10,Artemisia,Asteraceae,WD
Artemisia viridisquama,ÂÌ°úİï,NA,NA,NA,NA,NA,Asteraceae,CB
Artemisia wudanica,ÎÚµ¤İï,8,10,8,10,Artemisia,Asteraceae,WD
Arthraxon hispidus,İ£²İ,8,11,8,11,Arthraxon,Poaceae,CB
Arthraxon hispidus var. centrasiaticus,ÖĞÑÇİ£²İ,8,9,8,9,NA,Poaceae,CB
Arthraxon prionodes,Ã©Ò¶İ£²İ,7,9,7,9,NA,Poaceae,CB
Arundinella hirta,Ã«¸ÑÒ°¹Å²İ,9,11,9,11,Arundinella,Poaceae,CB
Asparagus brachyphyllus,ÅÊÔ®ÌìÃÅ¶¬,5,6,8,8,Asparagus,Liliaceae,CB
Asparagus cochinchinensis,ÌìÃÅ¶¬,5,6,9,9,Asparagus,Liliaceae,CB
Asparagus dauricus,ĞË°²ÌìÃÅ¶¬,5,6,8,9,Asparagus,Liliaceae,CB
Asparagus longiflorus,³¤»¨ÌìÃÅ¶¬,4,5,7,8,NA,Liliaceae,CB
Asparagus officinalis,Ê¯µó°Ø,5,6,8,8,NA,Liliaceae,CB
Asparagus oligoclonos,ÄÏÓñ´ø,4,5,7,9,NA,Liliaceae,CB
Asparagus schoberioides,ÁúĞë²Ë,5,6,8,9,Asparagus,Liliaceae,CB
Asparagus trichoclados,Ï¸Ö¦ÌìÃÅ¶¬,NA,NA,11,11,NA,Liliaceae,CB
Asparagus trichophyllus,ÇúÖ¦ÌìÃÅ¶¬,5,7,6,8,Asparagus,Liliaceae,CB
Aster ageratoides var. heterophyllus,ÈıÂö×ÏİÒÒìÒ¶±äÖÖ,NA,NA,NA,NA,NA,Asteraceae,CB
Aster alpinus,¸ßÉ½×ÏİÒ,6,8,7,9,Aster,Asteraceae,CB
Aster farreri,ÏÁ°ú×ÏİÒ,7,9,7,9,Aster,Asteraceae,CB
Aster flaccidus,Î®Èí×ÏİÒ,7,9,7,9,Aster,Asteraceae,CB
Aster maackii,Ô²°ú×ÏİÒ,7,10,7,10,Aster,Asteraceae,CB
