scientific name,chinese name,first flowering month,last flowering month,first fruiting month,last fruiting month,genus name,family name,woodiness
Ajuga linearifolia,ÏßÒ¶½î¹Ç²İ,4,5,5,10,Ajuga,Lamiaceae,CB
Ajuga lupulina,°×°ú½î¹Ç²İ,7,9,8,10,Ajuga,Lamiaceae,CB
Akebia trifoliata,ÈıÒ¶Ä¾Í¨,4,5,7,8,NA,Lardizabalaceae,WD
Akebia trifoliata subsp. australis,°×Ä¾Í¨,4,5,6,9,NA,Lardizabalaceae,WD
Alangium chinense,°Ë½Ç·ã,5,7,9,10,NA,Alangiaceae,WD
Alangium chinense subsp. pauciflorum,Ï¡»¨°Ë½Ç·ã,NA,NA,NA,NA,NA,Alangiaceae,WD
Alcea rosea,Êñ¿û,2,8,NA,NA,NA,Malvaceae,CB
Alchemilla gracilis,ÏËÏ¸ÓğÒÂ²İ,NA,NA,NA,NA,NA,Rosaceae,CB
Aletris spicata,·ÛÌõ¶ù²Ë,4,5,6,7,Aletris,Liliaceae,CB
Alisma gramineum,²İÔóĞº,6,9,6,9,NA,Alismataceae,CB
Alisma orientale,¶«·½ÔóĞº,5,9,5,9,NA,Alismataceae,CB
Alisma plantago-aquatica,ÔóĞº,5,10,5,10,NA,Alismataceae,CB
Allium anisopodium,°«¾Â,7,9,7,9,Allium,Liliaceae,CB
Allium anisopodium var. zimmermannianum,²Úİã¾Â,6,9,6,9,NA,Liliaceae,CB
Allium bidentatum,É°¾Â,7,9,7,9,Allium,Liliaceae,CB
Allium condensatum,»Æ»¨¾Â,7,9,7,9,NA,Liliaceae,CB
Allium cyaneum,ÌìÀ¶¾Â,8,10,8,10,Allium,Liliaceae,CB
Allium dentigerum,¶Ì³İ¾Â,8,8,NA,NA,Allium,Liliaceae,CB
Allium listera,¶ÔÒ¶É½´Ğ,NA,NA,NA,NA,NA,Liliaceae,CB
Allium longistylum,³¤Öù¾Â,8,9,8,9,Allium,Liliaceae,CB
Allium mongolicum,ÃÉ¹Å¾Â,NA,NA,NA,NA,NA,Liliaceae,CB
Allium neriniflorum,³¤¹£ºÏ±»¾Â,7,9,7,9,NA,Liliaceae,CB
Allium paepalanthoides,ÌìËâ,8,9,8,9,Allium,Liliaceae,CB
Allium plurifoliatum,¶àÒ¶¾Â,8,10,8,10,Allium,Liliaceae,CB
Allium polyrhizum,¼î¾Â,6,8,6,8,NA,Liliaceae,CB
Allium ramosum,Ò°¾Â,6,9,6,9,NA,Liliaceae,CB
Allium sacculiferum,³¯ÏÊŞ¯,NA,NA,NA,NA,NA,Liliaceae,CB
Allium senescens,É½¾Â,7,9,7,9,NA,Liliaceae,CB
Allium stenodon,ÎíÁé¾Â,6,9,6,9,Allium,Liliaceae,CB
Allium tenuissimum,Ï¸Ò¶¾Â,7,9,7,9,Allium,Liliaceae,CB
Allium thunbergii,ÇòĞò¾Â,9,10,9,10,Allium,Liliaceae,CB
Allium tuberosum,¾Â,7,9,7,9,NA,Liliaceae,CB
Allium tubiflorum,ºÏ±»¾Â,7,9,7,9,NA,Liliaceae,CB
Allium victorialis,ÆŒ´Ğ,6,8,6,8,Allium,Liliaceae,CB
Allium yanchiense,°×»¨Ş¯,8,9,8,9,Allium,Liliaceae,CB
Amaranthus retroflexus,·´Ö¦ÜÈ,7,8,8,9,NA,Amaranthaceae,CB
Amaranthus viridis,Öå¹ûÜÈ,6,8,8,10,NA,Amaranthaceae,CB
Amelanchier sinica,ÌÆé¦,5,5,9,10,NA,Rosaceae,WD
Amethystea caerulea,Ë®¼¬Õë,8,9,9,10,Amethystea,Lamiaceae,CB
Ampelopsis aconitifolia,ÎÚÍ·Ò¶ÉßÆÏÌÑ,5,6,8,9,Ampelopsis,Vitaceae,WD
Ampelopsis aconitifolia var. palmiloba,ÕÆÁÑ²İÆÏÌÑ,5,8,7,9,NA,Vitaceae,WD
Ampelopsis bodinieri,À¶¹ûÉßÆÏÌÑ,4,6,7,8,Ampelopsis,Vitaceae,WD
Ampelopsis bodinieri var. cinerea,»ÒÃ«ÉßÆÏÌÑ,NA,NA,NA,NA,NA,Vitaceae,WD
Ampelopsis delavayana,ÈıÁÑÉßÆÏÌÑ,6,8,9,11,Ampelopsis,Vitaceae,WD
Ampelopsis delavayana var. glabra,ÕÆÁÑÉßÆÏÌÑ,5,6,7,9,NA,Vitaceae,WD
Ampelopsis glandulosa var. brevipedunculata,¶«±±ÉßÆÏÌÑ,7,8,9,10,NA,Vitaceae,WD
Ampelopsis humulifolia,È„Ò¶ÉßÆÏÌÑ,5,7,5,9,Ampelopsis,Vitaceae,WD
Ampelopsis japonica,°×İü,5,6,7,9,Ampelopsis,Vitaceae,WD
Amphicarpaea bracteata subsp. edgeworthii,Á½ĞÍ¶¹,NA,NA,NA,NA,NA,Fabaceae,CB
Amygdalus davidiana,É½ÌÒ,NA,NA,NA,NA,NA,Rosaceae,WD
Amygdalus davidiana var. potaninii,ÉÂ¸ÊÉ½ÌÒ,NA,NA,NA,NA,NA,Rosaceae,WD
Amygdalus kansuensis,¸ÊËàÌÒ,3,4,8,9,Amygdalus,Rosaceae,WD
Amygdalus persica,ÌÒ,NA,NA,NA,NA,NA,Rosaceae,WD
Amygdalus triloba,ÓÜÒ¶Ã·,4,5,5,7,NA,Rosaceae,WD
Anaphalis aureopunctata,»ÆÏÙÏãÇà,7,9,9,10,NA,Asteraceae,CB
Anaphalis hancockii,ÁåÁåÏãÇà,6,8,8,9,Anaphalis,Asteraceae,CB
Anaphalis sinica,ÏãÇà,NA,NA,NA,NA,NA,Asteraceae,CB
Anaphalis sinica var. densata,ÏãÇàÃÜÉú±äÖÖ,NA,NA,NA,NA,NA,Asteraceae,CB
Anaphalis sinica var. lanata,ÏãÇàÃŞÃ«±äÖÖ,NA,NA,NA,NA,NA,Asteraceae,CB
Anaphalis sinica var. remota,ÏãÇàÊèÉú±äÖÖ,NA,NA,NA,NA,NA,Asteraceae,CB
Anchusa ovata,ÀÇ×Ï²İ,NA,NA,NA,NA,NA,Boraginaceae,CB
Androsace engleri,ÉÂÎ÷µãµØÃ·,NA,NA,NA,NA,NA,Primulaceae,CB
Androsace filiformis,¶«±±µãµØÃ·,5,5,6,6,Androsace,Primulaceae,CB
Androsace gmelinii,Ğ¡µãµØÃ·,5,6,NA,NA,Androsace,Primulaceae,CB
Androsace incana,°×»¨µãµØÃ·,5,6,NA,NA,NA,Primulaceae,CB
Androsace lehmanniana,ºµÉúµãµØÃ·,6,7,NA,NA,Androsace,Primulaceae,CB
Androsace longifolia,³¤Ò¶µãµØÃ·,5,5,NA,NA,NA,Primulaceae,CB
Androsace mariae,Î÷²ØµãµØÃ·,6,6,NA,NA,Androsace,Primulaceae,CB
Androsace maxima,´ó°úµãµØÃ·,NA,NA,8,8,NA,Primulaceae,CB
Androsace septentrionalis,±±µãµØÃ·,5,6,6,7,Androsace,Primulaceae,CB
Androsace umbellata,µãµØÃ·,2,4,5,6,Androsace,Primulaceae,CB
Anemarrhena asphodeloides,ÖªÄ¸,6,9,6,9,NA,Liliaceae,CB
Anemone altaica,°¢¶ûÌ©ÒøÁ«»¨,3,5,NA,NA,Anemone,Ranunculaceae,CB
Anemone cathayensis,ÒøÁ«»¨,4,7,NA,NA,Anemone,Ranunculaceae,CB
Anemone exigua,Ğ¡ÒøÁ«»¨,6,8,NA,NA,Anemone,Ranunculaceae,CB
Anemone exigua var. shanxiensis,É½Î÷ÒøÁ«»¨,NA,NA,NA,NA,NA,Ranunculaceae,CB
Anemone geum,Â·±ßÇàÒøÁ«»¨,NA,NA,NA,NA,NA,Ranunculaceae,CB
Anemone geum subsp. ovalifolia,Êè³İÒøÁ«»¨,NA,NA,NA,NA,NA,Ranunculaceae,CB
Anemone obtusiloba,¶ÛÁÑÒøÁ«»¨,NA,NA,NA,NA,NA,Ranunculaceae,CB
Anemone rivularis,²İÓñÃ·,5,8,NA,NA,Anemone,Ranunculaceae,CB
Anemone rivularis var. flore-minore,Ğ¡»¨²İÓñÃ·,NA,NA,NA,NA,NA,Ranunculaceae,CB
Anemone sylvestris,´ó»¨ÒøÁ«»¨,NA,NA,NA,NA,NA,Ranunculaceae,CB
Anemone tomentosa,´ó»ğ²İ,7,10,NA,NA,Anemone,Ranunculaceae,CB
Anemone vitifolia,Ò°ÃŞ»¨,7,10,NA,NA,Anemone,Ranunculaceae,CB
Angelica anomala,ÏÁÒ¶µ±¹é,7,8,8,9,NA,Apiaceae,CB
Angelica dahurica,°×ÜÆ,7,8,8,9,Angelica,Apiaceae,CB
Angelica gigas,³¯ÏÊµ±¹é,7,9,8,10,Angelica,Apiaceae,CB
Anthoxanthum glabrum,¹âïûÏã²İ,6,9,6,9,NA,Poaceae,CB
Anthoxanthum nitens,Ã©Ïã,6,9,6,9,NA,Poaceae,CB
Anthriscus sylvestris,¶ë²Î,4,5,4,5,Anthriscus,Apiaceae,CB
Anthriscus sylvestris subsp. nemorosa,´Ì¹û¶ë²Î,6,9,6,9,NA,Apiaceae,CB
Apocynum venetum,ÂŞ²¼Âé,4,9,7,12,NA,Apocynaceae,WD
Aquilegia ecalcarata,ÎŞ¾àñï¶·²Ë,5,6,6,8,NA,Ranunculaceae,CB
Aquilegia oxysepala,¼âİàñï¶·²Ë,5,6,7,8,Aquilegia,Ranunculaceae,CB
Aquilegia viridiflora,ñï¶·²Ë,5,7,7,8,NA,Ranunculaceae,CB
Aquilegia viridiflora var. atropurpurea,×Ï»¨ñï¶·²Ë,NA,NA,NA,NA,NA,Ranunculaceae,CB
Aquilegia yabeana,»ª±±ñï¶·²Ë,5,6,NA,NA,Aquilegia,Ranunculaceae,CB
Arabis hirsuta,Ó²Ã«ÄÏ½æ,5,7,6,7,NA,Brassicaceae,CB
Arabis paniculata,Ô²×¶ÄÏ½æ,5,6,7,9,Arabis,Brassicaceae,CB
Arabis pendula,´¹¹ûÄÏ½æ,6,9,7,10,NA,Brassicaceae,CB
Aralia chinensis,»ÆÃ«˜BÄ¾,NA,NA,NA,NA,NA,Araliaceae,WD
Aralia cordata,Ê³ÓÃÍÁµ±¹é,7,8,9,10,NA,Araliaceae,CB
Aralia elata,˜BÄ¾,6,8,9,10,Aralia,Araliaceae,WD
Arctium lappa,Å£İò,6,9,6,9,NA,Asteraceae,CB
Arctium tomentosum,Ã«Í·Å£İò,7,9,7,9,Arctium,Asteraceae,CB
Arenaria capillaris,Ã«Ò¶ÀÏÅ£½î,7,8,NA,NA,NA,Caryophyllaceae,CB
Arenaria formosa,ÃÀÀöÀÏÅ£½î,7,8,NA,NA,NA,Caryophyllaceae,CB
Arenaria grueningiana,»ª±±ÀÏÅ£½î,7,7,NA,NA,NA,Caryophyllaceae,CB
Arenaria juncea,ÀÏÅ£½î,7,9,7,9,NA,Caryophyllaceae,CB
Arisaema amurense,¶«±±ÄÏĞÇ,5,5,9,9,Arisaema,Araceae,CB
Arisaema consanguineum,³¤ĞĞÌìÄÏĞÇ,4,5,NA,NA,Arisaema,Araceae,CB
Arisaema erubescens,Ò»°ÑÉ¡ÄÏĞÇ,5,7,9,9,Arisaema,Araceae,CB
Arisaema heterophyllum,ÌìÄÏĞÇ,4,5,7,9,Arisaema,Araceae,CB
Aristida adscensionis,ÈıÃ¢²İ,6,10,6,10,Aristida,Poaceae,CB
Aristolochia contorta,±±Âí¶µÁå,5,7,8,10,Aristolochia,Aristolochiaceae,CB
Aristolochia manshuriensis,Ä¾Í¨Âí¶µÁå,6,7,8,9,Aristolochia,Aristolochiaceae,WD
Armeniaca sibirica,É½ĞÓ,3,4,6,7,NA,Rosaceae,WD
Armeniaca sibirica var. pubescens,Ã«ĞÓ,NA,NA,NA,NA,NA,Rosaceae,WD
Armeniaca vulgaris,ĞÓ,3,4,6,7,NA,Rosaceae,WD
Armeniaca vulgaris var. ansu,Ò°ĞÓ,NA,NA,NA,NA,NA,Rosaceae,WD
Artemisia anethifolia,¼îİï,8,10,8,10,NA,Asteraceae,CB
Artemisia anethoides,İªÂÜİï,6,10,6,10,Artemisia,Asteraceae,CB
Artemisia annua,»Æ»¨İï,8,11,8,11,NA,Asteraceae,CB
Artemisia argyi,°¬,7,10,7,10,Artemisia,Asteraceae,CB
Artemisia argyi var. gracilis,³¯ÏÊ°¬,NA,NA,NA,NA,NA,Asteraceae,CB
Artemisia atrovirens,°µÂÌİï,8,10,8,10,Artemisia,Asteraceae,CB
Artemisia brachyloba,É½İï,7,10,7,10,Artemisia,Asteraceae,WD
Artemisia capillaris,Òğ³Âİï,7,10,7,10,NA,Asteraceae,CB
Artemisia carvifolia,Çàİï,6,9,6,9,Artemisia,Asteraceae,CB
Artemisia chingii,ÄÏÃ«İï,8,10,8,10,Artemisia,Asteraceae,CB
Artemisia desertorum,É³İï,8,10,8,10,NA,Asteraceae,CB
Artemisia dracunculus,Áúİï,7,10,7,10,Artemisia,Asteraceae,WD
Artemisia dubia,Å£Î²İï,8,10,8,10,Artemisia,Asteraceae,WD
Artemisia dubia var. subdigitata,ÎŞÃ«Å£Î²İï,NA,NA,NA,NA,NA,Asteraceae,WD
Artemisia eriopoda,ÄÏÄµİï,NA,NA,NA,NA,NA,Asteraceae,CB
Artemisia eriopoda var. shanxiensis,É½Î÷ÄÏÄµİï,NA,NA,NA,NA,NA,Asteraceae,CB
Artemisia frigida,Àäİï,7,10,7,10,Artemisia,Asteraceae,CB
Artemisia gansuensis,¸ÊËàİï,8,10,8,10,Artemisia,Asteraceae,WD
Artemisia giraldii,»ª±±Ã×İï,7,10,7,10,Artemisia,Asteraceae,WD
Artemisia gmelinii,Ï¸ÁÑÒ¶Á«İï,8,10,8,10,Artemisia,Asteraceae,WD
Artemisia halodendron,ÑÎİï,7,10,7,10,NA,Asteraceae,WD
Artemisia igniaria,Æç¾¥İï,8,11,8,11,Artemisia,Asteraceae,WD
Artemisia indica,ÎåÔÂ°¬,8,10,8,10,Artemisia,Asteraceae,WD
Artemisia integrifolia,ÁøÒ¶İï,8,10,8,10,Artemisia,Asteraceae,CB
Artemisia japonica,Äµİï,7,10,7,10,Artemisia,Asteraceae,CB
Artemisia kanashiroi,ÏÁÁÑ°×İï,8,10,8,10,Artemisia,Asteraceae,CB
Artemisia lactiflora,°×°úİï,8,11,8,11,Artemisia,Asteraceae,CB
Artemisia lancea,°«İï,8,10,8,10,Artemisia,Asteraceae,CB
Artemisia lavandulifolia,Ò°°¬İï,8,10,8,10,NA,Asteraceae,CB
Artemisia leucophylla,°×Ò¶İï,7,10,7,10,NA,Asteraceae,CB
Artemisia macilenta,Ï¸¸ËÉ³İï,8,10,8,10,Artemisia,Asteraceae,CB
Artemisia medioxima,¼âèÎ³İÒ¶İï,8,10,8,10,Artemisia,Asteraceae,CB
Artemisia mongolica,ÃÉ¹Åİï,8,10,8,10,NA,Asteraceae,CB
Artemisia ordosica,ºÚÉ³İï,7,10,7,10,Artemisia,Asteraceae,WD
Artemisia oxycephala,¹âÉ³İï,8,10,8,10,Artemisia,Asteraceae,WD
Artemisia palustris,ºÚİï,8,11,8,11,Artemisia,Asteraceae,CB
Artemisia parviflora,Î÷ÄÏÄµİï,8,10,8,10,NA,Asteraceae,CB
Artemisia princeps,¿ıİï,7,11,7,11,Artemisia,Asteraceae,CB
Artemisia pubescens,ÈáÃ«İï,8,10,8,10,Artemisia,Asteraceae,CB
Artemisia rubripes,ºì×ãİï,8,10,8,10,Artemisia,Asteraceae,CB
Artemisia sacrorum,°×Á«İï,8,10,8,10,NA,Asteraceae,WD
Artemisia sacrorum var. incana,»ÒÁ«İï,NA,NA,NA,NA,NA,Asteraceae,WD
Artemisia scoparia,ÖíÃ«İï,7,10,7,10,Artemisia,Asteraceae,CB
Artemisia selengensis,İäİï,7,10,7,10,Artemisia,Asteraceae,CB
Artemisia selengensis var. shansiensis,ÎŞ³İİäİï,NA,NA,NA,NA,NA,Asteraceae,CB
Artemisia sieversiana,´ó×Ñİï,6,10,6,10,Artemisia,Asteraceae,CB
Artemisia sphaerocephala,Ô²Í·İï,7,10,7,10,Artemisia,Asteraceae,WD
Artemisia stolonifera,¿íÒ¶É½İï,7,11,7,11,NA,Asteraceae,CB
Artemisia subulata,ÏßÒ¶İï,8,10,8,10,NA,Asteraceae,CB
Artemisia sylvatica,ÒõµØİï,9,10,9,10,Artemisia,Asteraceae,CB
Artemisia sylvatica var. meridionalis,ÃÜĞòÒõµØİï,NA,NA,NA,NA,NA,Asteraceae,CB
Artemisia tanacetifolia,ÁÑÒ¶İï,7,10,7,10,NA,Asteraceae,CB
Artemisia verbenacea,ÁÉ¶«İï,8,10,8,10,Artemisia,Asteraceae,CB
Artemisia verlotorum,ÄÏ°¬İï,7,10,7,10,Artemisia,Asteraceae,CB
Artemisia vestita,Ã«Á«İï,8,11,8,11,Artemisia,Asteraceae,WD
Artemisia viridisquama,ÂÌ°úİï,8,10,8,10,NA,Asteraceae,CB
Artemisia vulgaris,±±°¬,8,10,8,10,Artemisia,Asteraceae,CB
Arthraxon hispidus,İ£²İ,8,11,8,11,Arthraxon,Poaceae,CB
Arthraxon prionodes,Ã©Ò¶İ£²İ,NA,NA,NA,NA,NA,Poaceae,CB
Aruncus sylvester,¼ÙÉıÂé,6,6,8,9,Aruncus,Rosaceae,CB
Arundinella hirta,Ã«¸ÑÒ°¹Å²İ,8,10,8,10,Arundinella,Poaceae,CB
Asparagus brachyphyllus,ÅÊÔ®ÌìÃÅ¶¬,5,6,8,8,Asparagus,Liliaceae,CB
Asparagus cochinchinensis,ÌìÃÅ¶¬,5,6,8,10,Asparagus,Liliaceae,CB
Asparagus dauricus,ĞË°²ÌìÃÅ¶¬,5,6,7,9,Asparagus,Liliaceae,CB
Asparagus filicinus,Ñò³İÌìÃÅ¶¬,5,7,8,9,Asparagus,Liliaceae,CB
Asparagus longiflorus,³¤»¨ÌìÃÅ¶¬,NA,NA,NA,NA,NA,Liliaceae,CB
Asparagus officinalis,Ê¯µó°Ø,5,6,9,10,NA,Liliaceae,CB
Asparagus oligoclonos,ÄÏÓñ´ø,5,5,6,7,NA,Liliaceae,CB
Asparagus schoberioides,ÁúĞë²Ë,5,6,8,9,Asparagus,Liliaceae,CB
