scientific name,chinese name,first flowering month,last flowering month,first fruiting month,last fruiting month,genus name,family name,woodiness
Ainsliaea macroclinidioides,µÆÌ¨ÍÃ¶ù·ç,7,10,NA,NA,Ainsliaea,Asteraceae,CB
Ainsliaea paucicapitata,»¨Á«ÍÃ¶ù·ç,NA,NA,NA,NA,NA,Asteraceae,CB
Ainsliaea reflexa,³¤±úÍÃ¶ù·ç,12,7,NA,NA,NA,Asteraceae,CB
Ajuga dictyocarpa,Íø¹û½î¹Ç²İ,3,6,3,6,Ajuga,Lamiaceae,CB
Ajuga nipponensis,×Ï±³½ğÅÌ,4,6,1,5,Ajuga,Lamiaceae,CB
Akebia longeracemosa,³¤ĞòÄ¾Í¨,3,4,8,8,NA,Lardizabalaceae,WD
Akebia trifoliata subsp. australis,°×Ä¾Í¨,4,5,6,9,NA,Lardizabalaceae,WD
Alangium chinense,°Ë½Ç·ã,5,7,7,11,NA,Alangiaceae,WD
Albizia procera,»Æ¶¹Ê÷,5,9,9,2,NA,Fabaceae,WD
Albizia retusa,À¼ÓìºÏ»¶,NA,NA,NA,NA,NA,Fabaceae,WD
Alchornea kelungensis,ºñÖùÉ½Âé¸Ë,3,4,6,7,NA,Euphorbiaceae,WD
Aletris glabra,ÎŞÃ«·ÛÌõ¶ù²Ë,5,8,8,11,Aletris,Liliaceae,CB
Aletris spicata,·ÛÌõ¶ù²Ë,3,8,5,8,Aletris,Liliaceae,CB
Aleurites moluccanus,Ê¯Àõ,NA,NA,NA,NA,NA,Euphorbiaceae,WD
Alisma canaliculatum,Õ­Ò¶ÔóĞº,5,10,5,10,NA,Alismataceae,CB
Alloteropsis semialata,Ã«Ó±²İ,2,8,2,8,Alloteropsis,Poaceae,CB
Alniphyllum pterospermum,Ì¨Íå³àÑîÒ¶,4,5,8,9,NA,Styracaceae,WD
Alnus formosana,Ì¨ÍåèçÄ¾,5,6,7,9,NA,Betulaceae,WD
Alocasia cucullata,¼âÎ²Óó,5,5,NA,NA,NA,Araceae,CB
Alpinia flabellata,ÉÈ´½É½½ª,NA,NA,NA,NA,NA,Zingiberaceae,CB
Alpinia formosana,ÃÀÉ½½ª,7,8,NA,NA,Alpinia,Zingiberaceae,CB
Alpinia intermedia,¹âÒ¶É½½ª,6,6,NA,NA,NA,Zingiberaceae,CB
Alpinia japonica,É½½ª,4,8,7,12,NA,Zingiberaceae,CB
Alpinia kawakamii,ÃÜÃ«É½½ª,NA,NA,NA,NA,NA,Zingiberaceae,CB
Alpinia kusshakuensis,Áâ´½É½½ª,5,5,NA,NA,Alpinia,Zingiberaceae,CB
Alpinia oblongifolia,»ªÉ½½ª,5,7,6,12,NA,Zingiberaceae,CB
Alpinia pricei,¶ÌËëÉ½½ª,3,3,NA,NA,Alpinia,Zingiberaceae,CB
Alpinia sessiliflora,´óÍ·É½½ª,1,1,NA,NA,Alpinia,Zingiberaceae,CB
Alpinia shimadae,ÃÜËëÉ½½ª,5,5,7,7,Alpinia,Zingiberaceae,CB
Alpinia uraiensis,´ó»¨É½½ª,4,4,NA,NA,Alpinia,Zingiberaceae,CB
Alpinia zerumbet,ÑŞÉ½½ª,4,6,7,10,NA,Zingiberaceae,CB
Alysicarpus bupleurifolius,²ñºúÒ¶Á´¼Ô¶¹,9,11,9,11,NA,Fabaceae,CB
Alysicarpus ovalifolius,Ô²Ò¶Á¶¼Ô¶¹,9,10,9,12,Alysicarpus,Fabaceae,CB
Alysicarpus vaginalis,Á´¼Ô¶¹,9,9,9,11,NA,Fabaceae,CB
Alyxia insularis,À¼ÓìÁ´ÖéÌÙ,5,NA,NA,NA,NA,Apocynaceae,WD
Alyxia sinensis,Á´ÖéÌÙ,4,9,5,11,Alyxia,Apocynaceae,WD
Alyxia taiwanensis,Ì¨ÍåÁ´ÖéÌÙ,NA,NA,NA,NA,NA,Apocynaceae,WD
Amischotolype hispida,´©ÇÊ»¨,7,8,9,10,Amischotolype,Commelinaceae,CB
Amitostigma alpestre,Ì¨ÍåÎŞÖùÀ¼,7,7,NA,NA,Amitostigma,Orchidaceae,CB
Amitostigma gracile,ÎŞÖùÀ¼,6,7,9,10,Amitostigma,Orchidaceae,CB
Ammannia baccifera,Ë®ÜÈ²Ë,8,10,9,12,NA,Lythraceae,CB
Amorphophallus henryi,Ì¨ÍåÄ¥Óó,5,5,NA,NA,Amorphophallus,Araceae,CB
Amorphophallus hirtus,ÃÜÃ«Ä¥Óó,6,6,NA,NA,Amorphophallus,Araceae,CB
Amorphophallus kiusianus,¶«ÑÇÄ¥Óó,4,6,5,7,Amorphophallus,Araceae,CB
Ampelocalamus naibunensis,ÄÚÃÅÖñ,2,2,NA,NA,NA,Poaceae,WD
Ampelopsis cantoniensis,¹ã¶«ÉßÆÏÌÑ,4,7,8,11,Ampelopsis,Vitaceae,WD
Ampelopsis glandulosa,ÉßÆÏÌÑ,4,8,7,10,Ampelopsis,Vitaceae,WD
Ampelopsis glandulosa var. brevipedunculata,¶«±±ÉßÆÏÌÑ,NA,NA,NA,NA,NA,Vitaceae,WD
Ampelopsis glandulosa var. hancei,¹âÒ¶ÉßÆÏÌÑ,4,6,8,10,NA,Vitaceae,WD
Anagallis arvensis,ÁğÁ§·±ÂÆ,3,4,NA,NA,Anagallis,Primulaceae,CB
Anaphalis morrisonicola,ÓñÉ½ÏãÇà,7,10,7,10,Anaphalis,Asteraceae,CB
Anaphalis nagasawai,ÓÀ½¡ÏãÇà,NA,NA,NA,NA,NA,Asteraceae,CB
Androcorys pusillus,Ğ¡¶µÈïÀ¼,NA,NA,NA,NA,NA,Orchidaceae,CB
Androsace umbellata,µãµØÃ·,2,4,5,6,Androsace,Primulaceae,CB
Anemone hupehensis,´òÆÆÍë»¨»¨,7,10,NA,NA,Anemone,Ranunculaceae,CB
Anemone stolonifera,ÙëÖ¦ÒøÁ«»¨,6,6,NA,NA,Anemone,Ranunculaceae,CB
Anemone vitifolia,Ò°ÃŞ»¨,7,10,NA,NA,Anemone,Ranunculaceae,CB
Angelica dahurica var. formosana,Ì¨Íåµ±¹é,NA,NA,NA,NA,NA,Apiaceae,CB
Angelica morii,¸£²Î,4,5,6,7,Angelica,Apiaceae,CB
Angelica morrisonicola,ÓñÉ½µ±¹é,9,11,9,11,NA,Apiaceae,CB
Angelica morrisonicola var. nanhutashanensis,ÄÏºşµ±¹é,NA,NA,NA,NA,NA,Apiaceae,CB
Anisomeles indica,¹ã·À·ç,8,10,9,11,NA,Lamiaceae,CB
Anodendron affine,÷­ÌÙ,11,4,6,8,Anodendron,Apocynaceae,WD
Anodendron benthamianum,Ì¨Íå÷­ÌÙ,3,6,9,2,Anodendron,Apocynaceae,WD
Anoectochilus candidus,°×³İ´½À¼,NA,NA,NA,NA,NA,Orchidaceae,CB
Anoectochilus inabai,Ì¨Íå³İ´½À¼,NA,NA,NA,NA,NA,Orchidaceae,CB
Antenoron filiforme,½ğÏß²İ,8,10,9,11,Antenoron,Polygonaceae,CB
Anthoxanthum horsfieldii,Ì¨Íå»Æ»¨Ã©,10,10,NA,NA,NA,Poaceae,CB
Antidesma japonicum,ÈÕ±¾ÎåÔÂ²è,4,8,6,9,Antidesma,Euphorbiaceae,WD
Antidesma montanum,É½µØÎåÔÂ²è,4,7,7,11,Antidesma,Euphorbiaceae,WD
Antidesma pleuricum,ºÓÍ·É½ÎåÔÂ²è,NA,NA,NA,NA,NA,Euphorbiaceae,WD
Aphanamixis polystachya,É½é¬,5,9,10,4,Aphanamixis,Meliaceae,WD
Aphananthe aspera,²ÚÒ¶Ê÷,3,5,8,10,Aphananthe,Ulmaceae,WD
Aphyllorchis montana,ÎŞÒ¶À¼,7,9,NA,NA,Aphyllorchis,Orchidaceae,CB
Apios taiwaniana,Ì¨ÍåÍÁˆK¶ù,NA,NA,NA,NA,NA,Fabaceae,CB
Apluda mutica,Ë®Õá²İ,7,12,7,12,NA,Poaceae,CB
Appendicula formosana,Ì¨ÍåÅ£³İÀ¼,NA,NA,NA,NA,NA,Orchidaceae,CB
Arabidopsis lyrata subsp. kamchatica,ÇÙÒ¶Êó¶ú½æ,NA,NA,NA,NA,NA,Brassicaceae,CB
Arabis serrata,³İÒ¶ÄÏ½æ,4,6,5,8,Arabis,Brassicaceae,CB
Arabis stelleri,»ùÂ¡ÄÏ½æ,4,6,5,8,NA,Brassicaceae,CB
Arachnis labrosa,Õ­´½Ö©ÖëÀ¼,8,9,NA,NA,Arachnis,Orchidaceae,CB
Aralia bipinnata,Ì¨Íå˜BÄ¾,1,12,1,12,NA,Araliaceae,WD
Aralia castanopsisicola,Ì¨ÍåÓğÒ¶²Î,NA,NA,NA,NA,NA,Araliaceae,
Aralia cordata,Ê³ÓÃÍÁµ±¹é,NA,NA,NA,NA,NA,Araliaceae,CB
Aralia decaisneana,Ì¨ÍåÃ«˜BÄ¾,10,1,12,2,Aralia,Araliaceae,WD
Ardisia chinensis,Ğ¡×Ï½ğÅ£,4,6,10,12,NA,Myrsinaceae,WD
Ardisia cornudentata,ÏÙ³İ×Ï½ğÅ£,1,8,8,3,NA,Myrsinaceae,WD
Ardisia crenata,ÖìÉ°¸ù,5,6,10,12,Ardisia,Myrsinaceae,WD
Ardisia crispa,°ÙÁ½½ğ,4,6,10,1,NA,Myrsinaceae,WD
Ardisia elliptica,¶«·½×Ï½ğÅ£,2,4,9,11,NA,Myrsinaceae,WD
Ardisia japonica,×Ï½ğÅ£,4,6,11,1,Ardisia,Myrsinaceae,WD
Ardisia kusukusensis,¸ßÊ¿·ğ×Ï½ğÅ£,NA,NA,NA,NA,NA,Myrsinaceae,WD
Ardisia pusilla,¾Å½ÚÁú,5,7,7,12,Ardisia,Myrsinaceae,WD
Ardisia quinquegona,ÂŞÉ¡Ê÷,5,6,12,12,Ardisia,Myrsinaceae,WD
Ardisia sieboldii,¶àÖ¦×Ï½ğÅ£,5,6,1,1,Ardisia,Myrsinaceae,WD
Ardisia villosa,Ñ©ÏÂºì,4,6,8,8,NA,Myrsinaceae,WD
Ardisia violacea,½õ»¨×Ï½ğÅ£,NA,NA,3,3,NA,Myrsinaceae,WD
Arenga engleri,É½×Ø,NA,NA,NA,NA,NA,Arecaceae,WD
Argostemma solaniflorum,Ë®¹Ú²İ,3,4,7,7,NA,Rubiaceae,CB
Arisaema consanguineum,³¤ĞĞÌìÄÏĞÇ,4,5,NA,NA,Arisaema,Araceae,CB
Arisaema erubescens,Ò»°ÑÉ¡ÄÏĞÇ,6,7,9,9,Arisaema,Araceae,CB
Arisaema formosanum,Ì¨ÄÏĞÇ,5,5,NA,NA,Arisaema,Araceae,CB
Arisaema ilanense,ÒËÀ¼ÄÏĞÇ,2,3,NA,NA,NA,Araceae,CB
Arisaema ringens,ÆÕÍÓÄÏĞÇ,4,4,NA,NA,Arisaema,Araceae,CB
Arisaema taiwanense,ÅîÀ´ÌìÄÏĞÇ,5,6,NA,NA,NA,Araceae,CB
Aristida chinensis,»ªÈıÃ¢²İ,4,12,4,12,Aristida,Poaceae,CB
Aristolochia cucurbitifolia,¹ÏÒ¶Âí¶µÁå,4,4,NA,NA,Aristolochia,Aristolochiaceae,CB
Aristolochia foveolata,·äÎÑÂí¶µÁå,7,8,8,10,Aristolochia,Aristolochiaceae,CB
Aristolochia kaempferi,ÒìÒ¶Âí¶µÁå,3,5,6,8,Aristolochia,Aristolochiaceae,CB
Aristolochia zollingeriana,¸Û¿ÚÂí¶µÁå,7,7,8,8,Aristolochia,Aristolochiaceae,CB
Arivela viscosa,»Æ»¨²İ,7,9,10,10,NA,Cleomaceae,CB
Artemisia anomala,Ææİï,6,11,6,11,Artemisia,Asteraceae,CB
Artemisia campestris,»ÄÒ°İï,7,10,7,10,NA,Asteraceae,WD
Artemisia capillaris,Òğ³Âİï,NA,NA,NA,NA,NA,Asteraceae,CB
Artemisia fukudo,±õ°¬,7,10,7,10,Artemisia,Asteraceae,CB
Artemisia indica,ÎåÔÂ°¬,8,10,8,10,Artemisia,Asteraceae,WD
Artemisia japonica,Äµİï,7,11,7,11,Artemisia,Asteraceae,CB
Artemisia kawakamii,É½°¬,7,11,7,11,Artemisia,Asteraceae,WD
Artemisia morrisonensis,Ï¸Ò¶É½°¬,7,11,7,11,Artemisia,Asteraceae,WD
Artemisia niitakayamensis,ÓñÉ½°¬,8,9,8,9,Artemisia,Asteraceae,CB
Artemisia oligocarpa,¸ßÉ½°¬,7,11,7,11,Artemisia,Asteraceae,WD
Artemisia somai,Ì¨ÍåÏÁÒ¶°¬,11,2,11,2,Artemisia,Asteraceae,CB
Artemisia somai var. batakensis,Ì«Â³¸ó°¬,NA,NA,NA,NA,NA,Asteraceae,CB
Artemisia tsugitakaensis,Ñ©É½°¬,NA,NA,NA,NA,NA,Asteraceae,CB
Arthraxon hispidus,İ£²İ,9,11,9,11,Arthraxon,Poaceae,CB
Arundina graminifolia,ÖñÒ¶À¼,6,11,6,11,Arundina,Orchidaceae,CB
Arundinella hirta,Ã«¸ÑÒ°¹Å²İ,7,10,7,10,Arundinella,Poaceae,CB
Arundinella setosa,´ÌÃ¢Ò°¹Å²İ,8,12,8,12,Arundinella,Poaceae,CB
Arundo formosana,Ì¨ÍåÂ«Öñ,6,12,6,12,Arundo,Poaceae,CB
Asarum caudigerum,Î²»¨Ï¸ĞÁ,3,5,NA,NA,Asarum,Aristolochiaceae,CB
Asarum crassisepalum,Ô§ÑìºşÏ¸ĞÁ,2,4,NA,NA,NA,Aristolochiaceae,CB
Asarum epigynum,Ì¨ÍåÏ¸ĞÁ,2,3,NA,NA,Asarum,Aristolochiaceae,CB
Asarum hypogynum,ÏÂ»¨Ï¸ĞÁ,7,10,NA,NA,NA,Aristolochiaceae,CB
Asarum macranthum,´ó»¨Ï¸ĞÁ,5,5,NA,NA,Asarum,Aristolochiaceae,CB
Asarum taipingshanianum,Ì«Æ½Ğ¡Ï¸ĞÁ,NA,NA,NA,NA,NA,Aristolochiaceae,CB
Asparagus cochinchinensis,ÌìÃÅ¶¬,5,6,9,9,Asparagus,Liliaceae,CB
Aster ageratoides var. leiophyllus,ÈıÂö×ÏİÒ¹âÒ¶±äÖÖ,NA,NA,NA,NA,NA,Asteraceae,CB
Aster formosanus,Ì¨ÑÒ×ÏİÒ,5,12,5,12,Aster,Asteraceae,CB
Aster morrisonensis,ÓñÉ½×ÏİÒ,7,9,NA,NA,NA,Asteraceae,CB
Aster taiwanensis,Ì¨Íå×ÏİÒ,5,12,5,12,Aster,Asteraceae,CB
Aster trinervius,Èı»ùÂö×ÏİÒ,7,12,7,12,NA,Asteraceae,CB
Astilbe longicarpa,³¤¹ûÂäĞÂ¸¾,7,11,7,11,Astilbe,Saxifragaceae,CB
Astilbe macroflora,°¢ÀïÉ½ÂäĞÂ¸¾,7,8,NA,NA,Astilbe,Saxifragaceae,CB
Astragalus sinicus,×ÏÔÆÓ¢,NA,NA,NA,NA,NA,Fabaceae,CB
Atalantia buxifolia,¾Æ±ıº{,NA,NA,12,12,NA,Rutaceae,WD
Atriplex maximowicziana,º£±õŞ¼,9,12,9,12,Atriplex,Chenopodiaceae,CB
Aucuba chinensis,ÌÒÒ¶Éºº÷,1,2,2,2,NA,Aucubaceae,WD
Avicennia marina,º£é­´Æ,7,10,7,10,Avicennia,Verbenaceae,WD
Axonopus fissifolius,ÀàµØÌº²İ,6,11,6,11,NA,Poaceae,CB
Balanophora harlandii,ºì¶¬ÉßİÔ,9,11,NA,NA,Balanophora,Balanophoraceae,CB
Balanophora laxiflora,Êè»¨ÉßİÔ,9,11,NA,NA,Balanophora,Balanophoraceae,CB
Bambusa dolichoclada,³¤Ö¦Öñ,NA,NA,NA,NA,NA,Poaceae,WD
Bambusa multiplex,Ğ¢Ë³Öñ,NA,NA,NA,NA,NA,Poaceae,WD
Bambusa odashimae,Äñ½ÅÂÌÖñ,NA,NA,NA,NA,NA,Poaceae,WD
Bambusa oldhamii,ÂÌÖñ,6,11,6,11,NA,Poaceae,WD
Bambusa pachinensis,Ã×É¸Öñ,NA,NA,NA,NA,NA,Poaceae,WD
Bambusa utilis,ÎÚÒ¶Öñ,NA,NA,NA,NA,NA,Poaceae,WD
Barbarea orthoceras,É½½æ,6,7,8,9,Barbarea,Brassicaceae,CB
Barbarea taiwaniana,Ì¨ÍåÉ½½æ,6,7,8,9,NA,Brassicaceae,CB
Barnardia japonica,ÃàÔæ¶ù,7,11,7,11,Barnardia,Liliaceae,CB
Barringtonia asiatica,±õÓñÈï,1,12,1,12,NA,Lecythidaceae,WD
Barthea barthei,Àâ¹û»¨,1,5,10,12,NA,Melastomataceae,WD
Bauhinia championii,ÁúĞëÌÙ,6,10,7,12,Bauhinia,Fabaceae,WD
Bauhinia variegata,°×»¨ÑòÌã¼×,2,5,5,7,NA,Fabaceae,WD
Begonia austrotaiwanensis,ÄÏÌ¨ÍåÇïº£ÌÄ,NA,NA,NA,NA,NA,Begoniaceae,CB
Begonia buimontana,ÎäÍşÇïº£ÌÄ,6,10,NA,NA,Begonia,Begoniaceae,CB
Begonia chitoensis,ÏªÍ·Çïº£ÌÄ,6,10,NA,NA,Begonia,Begoniaceae,CB
Begonia fenicis,À¼ÓìÇïº£ÌÄ,5,10,NA,NA,NA,Begoniaceae,CB
Begonia formosana,Ë®Ñ¼½Å,6,10,8,8,Begonia,Begoniaceae,CB
Begonia longifolia,´Öà¹Çïº£ÌÄ,4,5,7,7,Begonia,Begoniaceae,CB
Begonia lukuana,Â¹¹ÈÇïº£ÌÄ,NA,NA,NA,NA,NA,Begoniaceae,CB
Begonia nantoensis,ÄÏÍ¶Çïº£ÌÄ,NA,NA,NA,NA,NA,Begoniaceae,CB
Begonia palmata,ÁÑÒ¶Çïº£ÌÄ,6,8,7,11,Begonia,Begoniaceae,CB
Begonia palmata var. bowringiana,ºìº¢¶ù,6,6,7,7,NA,Begoniaceae,CB
Begonia ravenii,ÑÒÉúÇïº£ÌÄ,10,10,11,11,Begonia,Begoniaceae,CB
Begonia taiwaniana,Ì¨ÍåÇïº£ÌÄ,6,10,NA,NA,Begonia,Begoniaceae,CB
Beilschmiedia erythrophloia,Ì¨Çíéª,NA,NA,NA,NA,NA,Lauraceae,WD
Beilschmiedia tsangii,ÍøÂöÇíéª,7,12,7,12,Beilschmiedia,Lauraceae,WD
Belamcanda chinensis,Éä¸É,6,8,7,9,NA,Iridaceae,CB
Berberis alpicola,¸ßÉ½Ğ¡éŞ,5,6,9,10,NA,Berberidaceae,WD
Berberis kawakamii,Ì¨ÍåĞ¡éŞ,3,5,8,10,Berberis,Berberidaceae,WD
Berberis morrisonensis,ÓñÉ½Ğ¡éŞ,NA,NA,NA,NA,NA,Berberidaceae,WD
Berchemia lineata,Ìú°ü½ğ,7,10,11,11,NA,Rhamnaceae,WD
Berchemia racemosa var. magna,´ó»Æ÷­ÌÙ,NA,NA,NA,NA,NA,Rhamnaceae,WD
Berrya cordifolia,Áù³áÄ¾,NA,NA,NA,NA,NA,Tiliaceae,WD
Biophytum sensitivum,¸ĞÓ¦²İ,7,12,7,12,Biophytum,Oxalidaceae,CB
Bischofia javanica,Çï·ã,4,5,8,10,Bischofia,Euphorbiaceae,WD
Blastus cochinchinensis,°ØÀ­Ä¾,6,8,10,12,NA,Melastomataceae,WD
Bletilla formosana,Ğ¡°×¼°,4,6,NA,NA,NA,Orchidaceae,CB
Blumea balsamifera,°¬ÄÉÏã,1,12,NA,NA,NA,Asteraceae,WD
Blumea formosana,Ì¨±±°¬ÄÉÏã,8,11,NA,NA,Blumea,Asteraceae,CB
Blumea hieracifolia,Ã«Õ±²İ,12,4,NA,NA,Blumea,Asteraceae,CB
Blumea laciniata,Áù¶úÁå,10,5,NA,NA,Blumea,Asteraceae,CB
Blumea lanceolaria,Ç§Í·°¬ÄÉÏã,1,4,NA,NA,Blumea,Asteraceae,CB
Blumea megacephala,¶«·ç²İ,4,8,NA,NA,NA,Asteraceae,CB
Blumea oblongifolia,³¤Ô²Ò¶°¬ÄÉÏã,4,8,NA,NA,Blumea,Asteraceae,CB
Blumea riparia,¼Ù¶«·ç²İ,1,8,NA,NA,Blumea,Asteraceae,CB
Blumea sericans,ÄâÃ«Õ±²İ,4,8,NA,NA,Blumea,Asteraceae,CB
Blysmus compressus,±âËë²İ,7,7,8,8,Blysmus,Cyperaceae,CB
Blyxa aubertii,ÎŞÎ²Ë®É¸,5,9,5,9,NA,Hydrocharitaceae,CB
Blyxa echinosperma,ÓĞÎ²Ë®É¸,6,10,6,10,NA,Hydrocharitaceae,CB
Blyxa japonica,Ë®É¸,5,10,5,10,NA,Hydrocharitaceae,CB
Boehmeria densiflora,ÃÜ»¨ÜÑÂé,4,5,6,9,NA,Urticaceae,WD
Boehmeria formosana,º£µºÜÑÂé,6,8,8,10,Boehmeria,Urticaceae,CB
