scientific name,Chinese name,first flowering month,last flowering month,first fruiting month,last fruiting month,genus name,family name,woodiness
Acer pictum subsp. mono,Îå½Ç·ã,5,5,9,9,NA,Aceraceae,WD
Acer pubinerve,Ã«ÂöéÊ,4.21,4.3,10,10,NA,Aceraceae,WD
Acer robustum,è¾Ò¶éÊ,5,5,9,9,NA,Aceraceae,WD
Acer sinense,ÖĞ»ªéÊ,5,5,9,9,NA,Aceraceae,WD
Acer sinopurpurascens,ÌìÄ¿éÊ,4,4,9,9,Acer,Aceraceae,WD
Acer tutcheri,ÁëÄÏéÊ,4,4,9,9,Acer,Aceraceae,WD
Acer wilsonii,ÈıÏ¿éÊ,4,4,9,9,NA,Aceraceae,WD
Achillea wilsoniana,ÔÆÄÏİé,7,9,7,9,Achillea,Asteraceae,CB
Achnatherum coreanum,´óÒ¶Ö±Ã¢²İ,9,11,9,11,NA,Poaceae,CB
Achyranthes bidentata,Å£Ï¥,5,8,9,10,Achyranthes,Amaranthaceae,CB
Achyranthes bidentata var. japonica,ÉÙÃ«Å£Ï¥,NA,NA,NA,NA,NA,Amaranthaceae,CB
Achyranthes longifolia,ÁøÒ¶Å£Ï¥,8,11,8,11,NA,Amaranthaceae,CB
Achyrospermum wallichianum,Î÷²ØÁÛ¹û²İ,8,9,NA,NA,Achyrospermum,Lamiaceae,CB
Acidosasa notata,°ßóêËáÖñ,4,5,NA,NA,Acidosasa,Poaceae,WD
Aconitum carmichaelii,ÎÚÍ·,9,10,NA,NA,NA,Ranunculaceae,CB
Aconitum finetianum,¸ÓÍîÎÚÍ·,8,9,9,10,Aconitum,Ranunculaceae,CB
Aconitum hemsleyanum,¹ÏÒ¶ÎÚÍ·,8,8,9,10,Aconitum,Ranunculaceae,CB
Aconitum scaposum,»¨İãÎÚÍ·,8,8,NA,NA,Aconitum,Ranunculaceae,CB
Aconitum sinomontanum,¸ßÎÚÍ·,7,9,8,10,Aconitum,Ranunculaceae,CB
Aconitum sinomontanum var. angustius,ÏÁ¿ø¸ßÎÚÍ·,NA,NA,NA,NA,NA,Ranunculaceae,CB
Acorus calamus,İÅÆÑ,6,9,NA,NA,Acorus,Araceae,CB
Acorus gramineus,½ğÇ®ÆÑ,5,6,7,8,NA,Araceae,CB
Acorus tatarinowii,Ê¯İÅÆÑ,2,6,2,6,NA,Araceae,CB
Actinidia arguta,ÈíÔæâ¨ºïÌÒ,6.5,6.15,10,10,NA,Actinidiaceae,WD
Actinidia callosa,Ó²³İâ¨ºïÌÒ,NA,NA,NA,NA,NA,Actinidiaceae,WD
Actinidia callosa var. discolor,ÒìÉ«â¨ºïÌÒ,6.15,6.25,11,11,NA,Actinidiaceae,WD
Actinidia callosa var. henryi,¾©Àæâ¨ºïÌÒ,6,6,9,10,NA,Actinidiaceae,WD
Actinidia chinensis var. deliciosa,ÃÀÎ¶â¨ºïÌÒ,NA,NA,NA,NA,NA,Actinidiaceae,WD
Actinidia chinenssis,ÖĞ»ªâ¨ºïÌÒ,NA,NA,NA,NA,NA,Actinidiaceae,WD
Actinidia chrysantha,½ğ»¨â¨ºïÌÒ,5.11,5.2,11,11,Actinidia,Actinidiaceae,WD
Actinidia eriantha,Ã«»¨â¨ºïÌÒ,5,6,11,11,Actinidia,Actinidiaceae,WD
Actinidia fulvicoma,»ÆÃ«â¨ºïÌÒ,5,6,10,10,NA,Actinidiaceae,WD
Actinidia fulvicoma var. cinerascens,»ÒÃ«â¨ºïÌÒ,5.15,5.25,NA,NA,NA,Actinidiaceae,WD
Actinidia fulvicoma var. pachyphylla,ºñÒ¶â¨ºïÌÒ,NA,NA,NA,NA,NA,Actinidiaceae,WD
Actinidia hemsleyana,³¤Ò¶â¨ºïÌÒ,5,6,10,10,NA,Actinidiaceae,WD
Actinidia kolomikta,¹·Ôæâ¨ºïÌÒ,5.2,7.1,9,10,Actinidia,Actinidiaceae,WD
Actinidia lanceolata,Ğ¡Ò¶â¨ºïÌÒ,5.15,6.15,11,11,Actinidia,Actinidiaceae,WD
Actinidia latifolia,À«Ò¶â¨ºïÌÒ,5.5,6.15,11,11,Actinidia,Actinidiaceae,WD
Actinidia macrosperma,´ó×Ñâ¨ºïÌÒ,4,5,9,10,Actinidia,Actinidiaceae,WD
Actinidia macrosperma var. mumoides,Ã·Ò¶â¨ºïÌÒ,5,5,9.25,10.5,NA,Actinidiaceae,WD
Actinidia melanandra,ºÚÈïâ¨ºïÌÒ,5,6,10,10,NA,Actinidiaceae,WD
Actinidia melliana,ÃÀÀöâ¨ºïÌÒ,5,6,7,9,Actinidia,Actinidiaceae,WD
Actinidia polygama,¸ğÔæâ¨ºïÌÒ,6,7,9,10,NA,Actinidiaceae,WD
Actinidia rubricaulis,ºì¾¥â¨ºïÌÒ,4.15,5.25,NA,NA,NA,Actinidiaceae,WD
Actinidia rubricaulis var. coriacea,¸ïÒ¶â¨ºïÌÒ,NA,NA,NA,NA,NA,Actinidiaceae,WD
Actinidia sabiifolia,Çå·çÌÙâ¨ºïÌÒ,5,5,NA,NA,NA,Actinidiaceae,WD
Actinidia sorbifolia,»¨é±â¨ºïÌÒ,NA,NA,NA,NA,NA,Actinidiaceae,WD
Actinidia styracifolia,°²Ï¢Ïãâ¨ºïÌÒ,5.11,5.2,9,9,Actinidia,Actinidiaceae,WD
Actinidia trichogyna,Ã«Èïâ¨ºïÌÒ,5,7,10,10,Actinidia,Actinidiaceae,WD
Actinidia valvata,¶Ôİàâ¨ºïÌÒ,5,6,9,10,Actinidia,Actinidiaceae,WD
Actinidia zhejiangensis,Õã½­â¨ºïÌÒ,5,5,10,10,NA,Actinidiaceae,WD
Actinodaphne acuminata,ÄÏÍ¶»ÆÈâéª,2,3,NA,NA,NA,Lauraceae,WD
Actinodaphne pilosa,Ã«»ÆÈâéª,8,12,´ÎÄê2,´ÎÄê3,Actinodaphne,Lauraceae,WD
Actinostemma tenerum,ºĞ×Ó²İ,7,9,9,11,NA,Cucurbitaceae,CB
Adenocaulon himalaicum,ºÍÉĞ²Ë,6,11,6,11,Adenocaulon,Asteraceae,CB
Adenophora capillaris,Ë¿ÁÑÉ³²Î,7,8,NA,NA,NA,Campanulaceae,CB
Adenophora liliifolia,ĞÂ½®É³²Î,7,8,NA,NA,Adenophora,Campanulaceae,CB
Adenophora pereskiifolia,³¤°×É³²Î,7,8,NA,NA,Adenophora,Campanulaceae,CB
Adenophora petiolata subsp. huadungensis,»ª¶«ĞÓÒ¶É³²Î,NA,NA,NA,NA,NA,Campanulaceae,CB
Adenophora petiolata subsp. hunanensis,ĞÓÒ¶É³²Î,7,9,NA,NA,NA,Campanulaceae,CB
Adenophora polyantha,¹âİàÉ³²Î,8,10,NA,NA,Adenophora,Campanulaceae,CB
Adenophora remotiflora,±¡Ò¶ÜùÆs,7,8,NA,NA,Adenophora,Campanulaceae,CB
Adenophora sinensis,ÖĞ»ªÉ³²Î,8,10,NA,NA,Adenophora,Campanulaceae,CB
Adenophora stricta,´¨Î÷É³²Î,8,10,NA,NA,Adenophora,Campanulaceae,CB
Adenophora tetraphylla,ÂÖÒ¶É³²Î,7,9,NA,NA,NA,Campanulaceae,CB
Adenophora trachelioides,ÜùÆs,7,9,NA,NA,NA,Campanulaceae,CB
Adenosma glutinosum,Ã«÷êÏã,7,10,7,10,Adenosma,Scrophulariaceae,CB
Adenostemma lavenia,ÏÂÌï¾Õ,8,10,8,10,Adenostemma,Asteraceae,CB
Adenostemma lavenia var. latifolium,ÏÂÌï¾Õ¿íÒ¶±äÖÖ,NA,NA,NA,NA,NA,Asteraceae,CB
Adenostemma lavenia var. parviflorum,ÏÂÌï¾ÕĞ¡»¨±äÖÖ,NA,NA,NA,NA,NA,Asteraceae,CB
Adina pilulifera,Ë®ÍÅ»¨,6,7,NA,NA,Adina,Rubiaceae,WD
Adina rubella,Ï¸Ò¶Ë®ÍÅ»¨,5,12,5,12,NA,Rubiaceae,WD
Adinandra bockiana,´¨ÑîÍ©,6,7,9,10,Adinandra,Theaceae,WD
Adinandra bockiana var. acutifolia,¼âİà´¨ÑîÍ©,6,8,9,11,NA,Theaceae,WD
Adinandra glischroloma,Á½¹ãÑîÍ©,6,9,9,10,Adinandra,Theaceae,WD
Adinandra glischroloma var. macrosepala,´óİàÑîÍ©,6,9,NA,NA,NA,Theaceae,WD
Adinandra millettii,ÑîÍ©,4,5,6,9,Adinandra,Theaceae,WD
Aeginetia indica,Ò°İÔ,4,8,8,10,Aeginetia,Orobanchaceae,CB
Aeginetia sinensis,ÖĞ¹úÒ°İÔ,4,6,6,8,Aeginetia,Orobanchaceae,CB
Aegopodium handelii,Ïæ¹ğÑò½ÇÇÛ,7,9,7,9,Aegopodium,Apiaceae,CB
Aesculus chinensis var. wilsonii,ÌìÊ¦Àõ,4,5,9,10,NA,Hippocastanaceae,WD
Aganosma marginata,Ïã»¨ÌÙ,3,9,7,2,NA,Apocynaceae,WD
Agastache rugosa,Ş½Ïã,6,9,9,10,NA,Lamiaceae,CB
Agrimonia nipponica var. occidentalis,Ğ¡»¨ÁúÑ¿²İ,8,11,8,11,NA,Rosaceae,CB
Agrimonia pilosa,ÁúÑ¿²İ,5,12,5,12,Agrimonia,Rosaceae,CB
Agrimonia pilosa var. nepalensis,»ÆÁúÎ²,NA,NA,NA,NA,NA,Rosaceae,CB
Agrostis canina,ÆÕÍ¨¼ô¹ÉÓ±,7,7,NA,NA,NA,Poaceae,CB
Agrostis clavata,»ª±±¼ô¹ÉÓ±,6,11,6,11,NA,Poaceae,CB
Agrostis gigantea,¾ŞĞò¼ô¹ÉÓ±,6,11,6,11,NA,Poaceae,CB
Agrostis infirma,ÓñÉ½¼ô¹ÉÓ±,NA,NA,11,11,NA,Poaceae,CB
Agrostis micrantha,¶à»¨¼ô¹ÉÓ±,8,8,8,8,Agrostis,Poaceae,CB
Agrostis sozanensis,Ì¨Íå¼ô¹ÉÓ±,6,11,6,11,NA,Poaceae,CB
Agrostis stolonifera,Î÷²®ÀûÑÇ¼ô¹ÉÓ±,8,8,NA,NA,Agrostis,Poaceae,CB
Agrostis vinealis,Ã¢¼ô¹ÉÓ±,8,9,8,9,Agrostis,Poaceae,CB
Aidia canthioides,Ïãéª,4,6,5,2,NA,Rubiaceae,WD
Aidia cochinchinensis,ÜçÊ÷,3,6,5,2,Aidia,Rubiaceae,WD
Ailanthus altissima,³ô´»,4,5,8,10,Ailanthus,Simaroubaceae,WD
Ailanthus altissima var. sutchuenensis,´ó¹û³ô´»,NA,NA,NA,NA,NA,Simaroubaceae,WD
Ailanthus altissima var. tanakai,Ì¨Íå³ô´»,NA,NA,NA,NA,NA,Simaroubaceae,WD
Ainsliaea fragrans,ĞÓÏãÍÃ¶ù·ç,11,12,NA,NA,Ainsliaea,Asteraceae,CB
Ainsliaea gracilis,ÏËÖ¦ÍÃ¶ù·ç,9,11,NA,NA,Ainsliaea,Asteraceae,CB
Ainsliaea grossedentata,´Ö³İÍÃ¶ù·ç,9,10,NA,NA,Ainsliaea,Asteraceae,CB
Ainsliaea henryi,³¤ËëÍÃ¶ù·ç,7,9,NA,NA,NA,Asteraceae,CB
Ainsliaea macrocephala,´óÍ·ÍÃ¶ù·ç,8,9,NA,NA,Ainsliaea,Asteraceae,CB
Ainsliaea macroclinidioides,µÆÌ¨ÍÃ¶ù·ç,8,11,NA,NA,Ainsliaea,Asteraceae,CB
Ainsliaea plantaginifolia,³µÇ°ÍÃ¶ù·ç,8,10,NA,NA,Ainsliaea,Asteraceae,CB
Ainsliaea trinervis,ÈıÂöÍÃ¶ù·ç,7,9,NA,NA,Ainsliaea,Asteraceae,CB
Ainsliaea walkeri,»ªÄÏÍÃ¶ù·ç,10,12,NA,NA,Ainsliaea,Asteraceae,CB
Ajuga ciliata,½î¹Ç²İ,4,8,7,9,Ajuga,Lamiaceae,CB
Ajuga decumbens,½ğ´¯Ğ¡²İ,3,7,5,11,NA,Lamiaceae,CB
Ajuga decumbens var. oblancifolia,½ğ´¯Ğ¡²İÏÁÒ¶±äÖÖ,NA,NA,NA,NA,NA,Lamiaceae,CB
Ajuga dictyocarpa,Íø¹û½î¹Ç²İ,3,6,3,6,Ajuga,Lamiaceae,CB
Ajuga nipponensis,×Ï±³½ğÅÌ,1,6,3,7,Ajuga,Lamiaceae,CB
Akebia quinata,Ä¾Í¨,4,6,6,8,Akebia,Lardizabalaceae,WD
Akebia trifoliata,ÈıÒ¶Ä¾Í¨,4,6,7,7,NA,Lardizabalaceae,WD
Akebia trifoliata subsp. australis,°×Ä¾Í¨,4,5,6,9,NA,Lardizabalaceae,WD
Alangium chinense,°Ë½Ç·ã,5,7,6,9,NA,Alangiaceae,WD
Alangium chinense subsp. strigosum,·üÃ«°Ë½Ç·ã,6,7,8,9,NA,Alangiaceae,WD
Alangium chinense subsp. triangulare,ÉîÁÑ°Ë½Ç·ã,NA,NA,NA,NA,NA,Alangiaceae,WD
Alangium faberi,Ğ¡»¨°Ë½Ç·ã,6,7,7,9,NA,Alangiaceae,WD
Alangium faberi var. heterophyllum,ÒìÒ¶°Ë½Ç·ã,NA,NA,NA,NA,NA,Alangiaceae,WD
Alangium kurzii,Ã«°Ë½Ç·ã,5,6,9,9,NA,Alangiaceae,WD
Alangium kurzii var. handelii,ÔÆÉ½°Ë½Ç·ã,5,5,8,8,NA,Alangiaceae,WD
Alcea rosea,Êñ¿û,4,7,7,9,NA,Malvaceae,CB
Alchornea davidii,É½Âé¸Ë,3,4,4,8,NA,Euphorbiaceae,WD
Alchornea trewioides,ºì±³É½Âé¸Ë,3,5,6,8,Alchornea,Euphorbiaceae,WD
Alectra arvensis,ºÚİô,NA,NA,NA,NA,NA,Scrophulariaceae,CB
Aletris glabra,ÎŞÃ«·ÛÌõ¶ù²Ë,5,6,9,10,Aletris,Liliaceae,CB
Aletris scopulorum,¶Ì±ú·ÛÌõ¶ù²Ë,3,3,4,4,Aletris,Liliaceae,CB
Aletris spicata,·ÛÌõ¶ù²Ë,4,5,6,7,Aletris,Liliaceae,CB
Alisma canaliculatum,Õ­Ò¶ÔóĞº,5,10,5,10,NA,Alismataceae,CB
Alisma orientale,¶«·½ÔóĞº,5,9,5,9,NA,Alismataceae,CB
Allium chinense,ËŠÍ·,10,11,10,11,NA,Liliaceae,CB
Allium thunbergii,ÇòĞò¾Â,8.25,10,8.25,10,Allium,Liliaceae,CB
Allium tuberosum,¾Â,7,9,7,9,NA,Liliaceae,CB
Alniphyllum fortunei,³àÑîÒ¶,4,7,8,10,Alniphyllum,Styracaceae,WD
Alnus cremastogyne,èçÄ¾,5,7,8,9,NA,Betulaceae,WD
Alnus japonica,ÈÕ±¾èçÄ¾,5,7,7,8,NA,Betulaceae,WD
Alnus trabeculosa,½­ÄÏèçÄ¾,NA,NA,8,9,NA,Betulaceae,WD
Alpinia graminifolia,ÏÁÒ¶É½½ª,5,6,NA,NA,Alpinia,Zingiberaceae,CB
Alpinia japonica,É½½ª,3,8,7,12,NA,Zingiberaceae,CB
Alpinia oblongifolia,»ªÉ½½ª,5,7,6,12,NA,Zingiberaceae,CB
Alpinia officinarum,¸ßÁ¼½ª,3,9,5,11,NA,Zingiberaceae,CB
Alpinia pumila,»¨Ò¶É½½ª,4,6,6,11,Alpinia,Zingiberaceae,CB
Alpinia stachyodes,ÃÜ°úÉ½½ª,6,8,6,8,NA,Zingiberaceae,CB
Altingia chinensis,Ş¦Ê÷,3,5,9,11,NA,Hamamelidaceae,WD
Altingia gracilipes,Ï¸±úŞ¦Ê÷,3,4,5,10,NA,Hamamelidaceae,WD
Alysicarpus vaginalis,Á´¼Ô¶¹,8,9,9,10,NA,Fabaceae,CB
Alyxia levinei,½îÌÙ,3,8,9,12,NA,Apocynaceae,WD
Alyxia odorata,º£ÄÏÁ´ÖéÌÙ,3,10,6,12,NA,Apocynaceae,WD
Alyxia sinensis,Á´ÖéÌÙ,4,9,5,11,Alyxia,Apocynaceae,WD
Amaranthus cruentus,·±ËëÜÈ,6,7,9,10,NA,Amaranthaceae,CB
Amelanchier asiatica,¶«ÑÇÌÆé¦,4,5,8,9,Amelanchier,Rosaceae,WD
Amitostigma gracile,ÎŞÖùÀ¼,6,7,9,10,Amitostigma,Orchidaceae,CB
Ammannia auriculata,¶ú»ùË®ÜÈ,8,9,8,12,Ammannia,Lythraceae,CB
Ammannia baccifera,Ë®ÜÈ²Ë,8,10,9,12,NA,Lythraceae,CB
Amomum austrosinense,ÈıÒ¶¶¹Ş¢,6,6,NA,NA,NA,Zingiberaceae,CB
Amorphophallus kiusianus,¶«ÑÇÄ¥Óó,4,6,5,7,Amorphophallus,Araceae,CB
Amorphophallus konjac,Ä¥Óó,4,4,NA,NA,Amorphophallus,Araceae,CB
Amorphophallus paeoniifolius,ğà±úÄ¥Óó,4,5,10,11,Amorphophallus,Araceae,CB
Amorphophallus variabilis,Ò°Ä¥Óó,7,7,NA,NA,Amorphophallus,Araceae,CB
Ampelopsis cantoniensis,¹ã¶«ÉßÆÏÌÑ,4,7,8,11,Ampelopsis,Vitaceae,WD
Ampelopsis chaffanjonii,ÓğÒ¶ÉßÆÏÌÑ,5,7,7,9,NA,Vitaceae,WD
Ampelopsis delavayana,ÈıÁÑÉßÆÏÌÑ,6,8,9,11,Ampelopsis,Vitaceae,WD
Ampelopsis delavayana var. setulosa,Ã«ÈıÁÑÉßÆÏÌÑ,6,7,9,11,NA,Vitaceae,WD
Ampelopsis glandulosa,ÉßÆÏÌÑ,4,8,7,10,Ampelopsis,Vitaceae,WD
Ampelopsis glandulosa var. brevipedunculata,¶«±±ÉßÆÏÌÑ,7,8,9,10,NA,Vitaceae,WD
Ampelopsis glandulosa var. hancei,¹âÒ¶ÉßÆÏÌÑ,4,6,8,10,NA,Vitaceae,WD
Ampelopsis glandulosa var. heterophylla,ÒìÒ¶ÉßÆÏÌÑ,4,6,7,10,NA,Vitaceae,WD
Ampelopsis glandulosa var. kulingensis,êôÁëÉßÆÏÌÑ,5,7,8,9,NA,Vitaceae,WD
Ampelopsis grossedentata,ÏÔ³İÉßÆÏÌÑ,5,8,8,12,Ampelopsis,Vitaceae,WD
Ampelopsis humulifolia,È„Ò¶ÉßÆÏÌÑ,5,7,5,9,Ampelopsis,Vitaceae,WD
Ampelopsis hypoglauca,·ÛÒ¶ÉßÆÏÌÑ,4,6,7,8,NA,Vitaceae,WD
Ampelopsis japonica,°×İü,5,6,7,9,Ampelopsis,Vitaceae,WD
Ampelopsis megalophylla,´óÒ¶ÉßÆÏÌÑ,6,7,7,9,Ampelopsis,Vitaceae,WD
Ampelopsis megalophylla var. jiangxiensis,ÈáÃ«´óÒ¶ÉßÆÏÌÑ,5,7,NA,NA,NA,Vitaceae,WD
Ampelopsis rubifolia,Ã«Ö¦ÉßÆÏÌÑ,6,7,9,10,Ampelopsis,Vitaceae,WD
Amphicarpaea bracteata subsp. edgeworthii,Á½ĞÍ¶¹,8,11,8,11,NA,Fabaceae,CB
Amygdalus persica,ÌÒ,3,4,8,9,NA,Rosaceae,WD
Amygdalus triloba,ÓÜÒ¶Ã·,4,5,5,7,NA,Rosaceae,WD
Anagallis arvensis,ÁğÁ§·±ÂÆ,3,4,NA,NA,Anagallis,Primulaceae,CB
Anaphalis aureopunctata,»ÆÏÙÏãÇà,7,9,9,10,NA,Asteraceae,CB
Anaphalis margaritacea,Öé¹âÏãÇà,8,11,8,11,Anaphalis,Asteraceae,CB
Anaphalis margaritacea var. cinnamomea,Öé¹âÏãÇà»ÆºÖ±äÖÖ,NA,NA,NA,NA,NA,Asteraceae,CB
Anaphalis sinica,ÏãÇà,7,9,8,10,NA,Asteraceae,CB
Anaphalis sinica var. lanata,ÏãÇàÃŞÃ«±äÖÖ,NA,NA,NA,NA,NA,Asteraceae,CB
Androsace umbellata,µãµØÃ·,2,4,5,6,Androsace,Primulaceae,CB
Anemone flaccida,¶ìÕÆ²İ,4,4,NA,NA,Anemone,Ranunculaceae,CB
Anemone hupehensis,´òÆÆÍë»¨»¨,10,10,NA,NA,Anemone,Ranunculaceae,CB
Anemone hupehensis var. japonica,ÇïÄµµ¤,NA,NA,NA,NA,NA,Ranunculaceae,CB
Angelica anomala,ÏÁÒ¶µ±¹é,7,8,8,9,NA,Apiaceae,CB
Angelica biserrata,ÖØ³İµ±¹é,8,9,9,10,Angelica,Apiaceae,CB
Angelica decursiva,²ñ»¨Ç°ºú,8,9,9,11,NA,Apiaceae,CB
Angelica morii,¸£²Î,4,5,5,8,Angelica,Apiaceae,CB
Angelica polymorpha,¹ÕÇÛ,8,9,9,10,Angelica,Apiaceae,CB
Angelica setchuenensis,ËÄ´¨µ±¹é,NA,NA,NA,NA,NA,Apiaceae,CB
Aniselytron treutleri,¹µïû²İ,7,7,NA,NA,Aniselytron,Poaceae,CB
Anisomeles indica,¹ã·À·ç,8,9,9,11,NA,Lamiaceae,CB
Anisopappus chinensis,É½»Æ¾Õ,8,11,8,11,Anisopappus,Asteraceae,CB
Anodendron affine,÷­ÌÙ,11,4,´ÎÄê6,´ÎÄê8,Anodendron,Apocynaceae,WD
Antenoron filiforme,½ğÏß²İ,7,8,9,10,Antenoron,Polygonaceae,CB
Antenoron filiforme var. kachinum,Ã«Ò¶ºìÖéÆß,8,9,9,11,NA,Polygonaceae,CB
Antenoron filiforme var. neofiliforme,¶ÌÃ«½ğÏß²İ,8,10,9,11,NA,Polygonaceae,CB
Anthoxanthum odoratum,»Æ»¨Ã©,7,8,NA,NA,Anthoxanthum,Poaceae,CB
Anthriscus sylvestris,¶ë²Î,4,5,4,5,Anthriscus,Apiaceae,CB
Antidesma bunius,ÎåÔÂ²è,5,5,9,10,NA,Euphorbiaceae,WD
Antidesma japonicum,ÈÕ±¾ÎåÔÂ²è,3,5,6,8,Antidesma,Euphorbiaceae,WD
Antidesma montanum,É½µØÎåÔÂ²è,4,7,7,11,Antidesma,Euphorbiaceae,WD
Antidesma montanum var. microphyllum,Ğ¡Ò¶ÎåÔÂ²è,4,6,6,11,NA,Euphorbiaceae,WD
Aphananthe aspera,²ÚÒ¶Ê÷,3,5,8,10,Aphananthe,Ulmaceae,WD
Aphananthe aspera var. pubescens,ÈáÃ«²ÚÒ¶Ê÷,NA,NA,NA,NA,NA,Ulmaceae,WD
Apios carnea,ÈâÉ«ÍÁˆK¶ù,7,9,8,11,Apios,Fabaceae,CB
Apios fortunei,ÍÁˆK¶ù,6,8,9,10,Apios,Fabaceae,CB
Apluda mutica,Ë®Õá²İ,7,11,7,11,NA,Poaceae,CB
Apocopis wrightii,ÈğÊÏĞ¨Ó±²İ,8,10,8,10,NA,Poaceae,CB
Aponogeton lakhonensis,Ë®Ş³,4,10,NA,NA,NA,Aponogetonaceae,CB
Arabidopsis thaliana,Êó¶ú½æ,3,4,4,6,Arabidopsis,Brassicaceae,CB
Arabis flagellosa,ÙéÙëÄÏ½æ,3,4,4,5,Arabis,Brassicaceae,CB
Aralia armata,Ò°˜BÍ·,8,10,9,11,Aralia,Araliaceae,WD
Aralia chinensis,»ÆÃ«˜BÄ¾,9,12,11,1,NA,Araliaceae,WD
Aralia cordata,Ê³ÓÃÍÁµ±¹é,7,8,9,10,NA,Araliaceae,CB
Aralia dasyphylla,Í·Ğò˜BÄ¾,8,10,10,12,NA,Araliaceae,WD
Aralia debilis,ĞãÀö˜BÄ¾,7,7,NA,NA,NA,Araliaceae,WD
Aralia decaisneana,Ì¨ÍåÃ«˜BÄ¾,10,1,12,2,Aralia,Araliaceae,WD
Aralia echinocaulis,¼¬¾¥˜BÄ¾,6,8,9,11,Aralia,Araliaceae,WD
Aralia elata,˜BÄ¾,6,8,9,10,Aralia,Araliaceae,WD
Aralia spinifolia,³¤´Ì˜BÄ¾,8,10,10,12,Aralia,Araliaceae,WD
Aralia stipulata,ÅûÕëÒ¶˜BÄ¾,6,8,NA,NA,NA,Araliaceae,WD
Aralia undulata,²¨Ôµ˜BÄ¾,6,8,10,10,NA,Araliaceae,WD
Ardisia affinis,ÂŞÉ¡Ê÷,5,7,10,1,Ardisia,Myrsinaceae,WD
Ardisia alyxiifolia,ÉÙÄêºì,6,7,10,11,NA,Myrsinaceae,WD
