scientific name,Chinese name,first flowering month,last flowering month,first fruiting month,last fruiting month,genus name,family name,woodiness
Bulbostylis barbata,ÇòÖù²İ,4,10,4,10,Bulbostylis,Cyperaceae,CB
Bulbostylis densa,Ë¿Ò¶ÇòÖù²İ,4,12,4,12,Bulbostylis,Cyperaceae,CB
Bupleurum chinense,±±²ñºú,9,9,10,10,NA,Apiaceae,CB
Bupleurum longiradiatum,´óÒ¶²ñºú,NA,NA,NA,NA,NA,Apiaceae,CB
Bupleurum scorzonerifolium,ºì²ñºú,8,9,9,10,NA,Apiaceae,CB
Bupleurum scorzonerifolium f. pauciflorum,ÉÙ»¨ºì²ñºú,NA,NA,NA,NA,NA,Apiaceae,CB
Butomus umbellatus,»¨İş,NA,NA,NA,NA,NA,Butomaceae,CB
Buxus microphylla subsp. sinica,»ÆÑî,NA,NA,NA,NA,NA,Buxaceae,WD
Caesalpinia decapetala,ÔÆÊµ,4,10,4,10,NA,Fabaceae,WD
Calamagrostis epigeios,·÷×ÓÃ©,5,9,NA,NA,Calamagrostis,Poaceae,CB
Calamagrostis pseudophragmites,¼ÙÎ­·÷×ÓÃ©,7,9,NA,NA,Calamagrostis,Poaceae,CB
Calanthe discolor,Ïº¼¹À¼,4,5,NA,NA,Calanthe,Orchidaceae,CB
Caldesia parnassifolia,ÔóÌ¦²İ,5,10,5,10,NA,Alismataceae,CB
Callerya reticulata,ÍøÂöÑÂ¶¹ÌÙ,4,8,6,11,Callerya,Fabaceae,WD
Callicarpa bodinieri,×ÏÖé,6,7,8,11,Callicarpa,Verbenaceae,WD
Callicarpa cathayana,»ª×ÏÖé,5,7,8,11,NA,Verbenaceae,WD
Callicarpa dichotoma,°×ÌÄ×ÓÊ÷,5,6,7,11,NA,Verbenaceae,WD
Callicarpa giraldii,ÀÏÑ»ºı,5,6,7,11,Callicarpa,Verbenaceae,WD
Callicarpa membranacea,Õ­Ò¶×ÏÖé,5,6,7,10,Callicarpa,Verbenaceae,WD
Callitriche palustris,Ë®Âí³İ,NA,NA,NA,NA,NA,Callitrichaceae,CB
Callitriche stagnalis,Ë®Âí³İ,NA,NA,NA,NA,NA,Callitrichaceae,CB
Calystegia hederacea,´òÍë»¨,NA,NA,NA,NA,NA,Convolvulaceae,CB
Calystegia pellita,ÌÙ³¤Ãç,NA,NA,NA,NA,NA,Convolvulaceae,CB
Calystegia pubescens,ÈáÃ«´òÍë»¨,NA,NA,NA,NA,NA,Convolvulaceae,CB
Calystegia silvatica subsp. orientalis,¹Ä×Ó»¨,NA,NA,NA,NA,NA,Convolvulaceae,CB
Calystegia soldanella,ÉöÒ¶´òÍë»¨,NA,NA,NA,NA,NA,Convolvulaceae,CB
Camellia cuspidata,Á¬Èï²è,12,4,8,10,Camellia,Theaceae,WD
Camellia fraterna,Ã«»¨Á¬Èï²è,4,5,9,10,Camellia,Theaceae,WD
Camellia japonica,É½²è,1,4,NA,NA,NA,Theaceae,WD
Camellia oleifera,ÓÍ²è,NA,NA,NA,NA,NA,Theaceae,WD
Camellia sinensis,²è,10,2,8,10,Camellia,Theaceae,WD
Campsis grandiflora,ÁèÏü,5,8,NA,NA,NA,Bignoniaceae,WD
Camptotheca acuminata,Ï²Ê÷,5,7,9,9,NA,Nyssaceae,WD
Canna generalis,´ó»¨ÃÀÈË½¶,NA,NA,NA,NA,NA,Cannaceae,CB
