scientific name,chinese name,first flowering month,last flowering month,first fruiting month,last fruiting month,genus name,family name,woodiness
Ajania fruticulosa,¹àÄ¾ÑÇ¾Õ,8,9,8,9,Ajania,Asteraceae,WD
Ajania myriantha,¶à»¨ÑÇ¾Õ,8,9,8,9,Ajania,Asteraceae,CB
Ajania nematoloba,Ë¿ÁÑÑÇ¾Õ,8,9,8,9,Ajania,Asteraceae,WD
Ajania parviflora,ÊøÉ¡ÑÇ¾Õ,8,9,8,9,Ajania,Asteraceae,WD
Ajania przewalskii,Ï¸ÁÑÑÇ¾Õ,8,9,8,9,NA,Asteraceae,CB
Ajania purpurea,×Ï»¨ÑÇ¾Õ,8,10,8,10,NA,Asteraceae,WD
Ajania ramosa,·ÖÖ¦ÑÇ¾Õ,8,8,8,8,Ajania,Asteraceae,WD
Ajania salicifolia,ÁøÒ¶ÑÇ¾Õ,7,9,7,9,Ajania,Asteraceae,WD
Ajania scharnhorstii,µ¥Í·ÑÇ¾Õ,7,9,7,9,NA,Asteraceae,WD
Ajania tenuifolia,Ï¸Ò¶ÑÇ¾Õ,7,9,7,9,Ajania,Asteraceae,CB
Ajuga lupulina,°×°ú½î¹Ç²İ,7,9,8,10,Ajuga,Lamiaceae,CB
Ajuga ovalifolia,Ô²Ò¶½î¹Ç²İ,7,8,8,8,Ajuga,Lamiaceae,CB
Ajuga ovalifolia var. calantha,Ô²Ò¶½î¹Ç²İÃÀ»¨±äÖÖ,NA,NA,NA,NA,NA,Lamiaceae,CB
Alcea rosea,Êñ¿û,6,10,6,10,NA,Malvaceae,CB
Alchemilla japonica,ÓğÒÂ²İ,NA,NA,NA,NA,NA,Rosaceae,CB
Aletris glabra,ÎŞÃ«·ÛÌõ¶ù²Ë,5,6,9,10,Aletris,Liliaceae,CB
Aletris spicata,·ÛÌõ¶ù²Ë,4,5,6,7,Aletris,Liliaceae,CB
Alisma gramineum,²İÔóĞº,7,8,7,8,NA,Alismataceae,CB
Alisma orientale,¶«·½ÔóĞº,7,9,7,9,NA,Alismataceae,CB
Allium anisopodium,°«¾Â,7,9,7,9,Allium,Liliaceae,CB
Allium atrosanguineum,À¶°ú´Ğ,7,9,NA,NA,NA,Liliaceae,CB
Allium carolinianum,Á­Ò¶¾Â,7,9,7,9,NA,Liliaceae,CB
Allium changduense,²ı¶¼¾Â,8,9,NA,NA,Allium,Liliaceae,CB
Allium chrysanthum,Ò°´Ğ,7,8,7,9,Allium,Liliaceae,CB
Allium chrysocephalum,ÕÛ±»¾Â,7,8,7,9,Allium,Liliaceae,CB
Allium cyaneum,ÌìÀ¶¾Â,7,9,7,9,Allium,Liliaceae,CB
Allium cyathophorum,±­»¨¾Â,7,8,6,8,Allium,Liliaceae,CB
Allium cyathophorum var. farreri,´¨¸Ê¾Â,NA,NA,NA,NA,NA,Liliaceae,CB
Allium dentigerum,¶Ì³İ¾Â,8,8,NA,NA,Allium,Liliaceae,CB
Allium fasciculatum,´Ö¸ù¾Â,7,8,7,9,Allium,Liliaceae,CB
Allium forrestii,ËóÉ³¾Â,8,10,8,10,Allium,Liliaceae,CB
Allium herderianum,½ğÍ·¾Â,7,9,7,9,Allium,Liliaceae,CB
Allium mongolicum,ÃÉ¹Å¾Â,7,7,NA,NA,NA,Liliaceae,CB
Allium oreoprasum,Ì²µØ¾Â,6,8,6,8,NA,Liliaceae,CB
Allium ovalifolium,ÂÑÒ¶É½´Ğ,6,7,7,9,Allium,Liliaceae,CB
Allium polyrhizum,¼î¾Â,7,9,7,9,NA,Liliaceae,CB
Allium prattii,Ì«°×É½´Ğ,7,9,7,9,Allium,Liliaceae,CB
Allium przewalskianum,Çà¸Ê¾Â,6,9,6,9,NA,Liliaceae,CB
Allium ramosum,Ò°¾Â,6,9,6,9,NA,Liliaceae,CB
Allium rude,Ò°»Æ¾Â,7.25,8,7.25,8,Allium,Liliaceae,CB
Allium sikkimense,¸ßÉ½¾Â,7,9,7,9,Allium,Liliaceae,CB
Allium subangulatum,×Ï»¨¾Â,6,8,6,8,NA,Liliaceae,CB
Allium tanguticum,ÌÆ¹ÅŞ¯,7,9.1,7,9.1,Allium,Liliaceae,CB
Allium tenuissimum,Ï¸Ò¶¾Â,6,6,7,9,Allium,Liliaceae,CB
Allium thunbergii,ÇòĞò¾Â,8.25,10,8.25,10,Allium,Liliaceae,CB
Allium tuberosum,¾Â,7,9,7,9,NA,Liliaceae,CB
Allium victorialis,ÆŒ´Ğ,6,8,6,8,Allium,Liliaceae,CB
Allium wallichii,¶àĞÇ¾Â,6,9,NA,NA,Allium,Liliaceae,CB
Allium yanchiense,°×»¨Ş¯,8,9,8,9,Allium,Liliaceae,CB
Allium yuanum,³İ±»¾Â,8,8,NA,NA,Allium,Liliaceae,CB
Alopecurus arundinaceus,Î­×´¿´ÂóÄï,6,7,7,9,Alopecurus,Poaceae,CB
Alopecurus brachystachyus,¶ÌËë¿´ÂóÄï,7,9,7,9,Alopecurus,Poaceae,CB
Alyssum canescens,»ÒÃ«Í¥Üù,6,9,7,10,NA,Brassicaceae,CB
Alyssum fedtschenkoanum,Çò¹ûÍ¥Üù,4,6,NA,NA,NA,Brassicaceae,CB
Ampelopsis aconitifolia,ÎÚÍ·Ò¶ÉßÆÏÌÑ,5,6,8,9,Ampelopsis,Vitaceae,WD
Amygdalus davidiana,É½ÌÒ,4,5,7,8,NA,Rosaceae,WD
Amygdalus kansuensis,¸ÊËàÌÒ,4,5,6,8,Amygdalus,Rosaceae,WD
Amygdalus persica,ÌÒ,5,6,7,8,NA,Rosaceae,WD
Amygdalus triloba,ÓÜÒ¶Ã·,4,5,6,8,NA,Rosaceae,WD
Anabasis brevifolia,¶ÌÒ¶¼ÙÄ¾Ôô,7,8,9,10,Anabasis,Chenopodiaceae,WD
Anaphalis aureopunctata,»ÆÏÙÏãÇà,7,9,9,10,NA,Asteraceae,CB
Anaphalis bicolor,¶şÉ«ÏãÇà,7,10,9,11,Anaphalis,Asteraceae,CB
Anaphalis bicolor var. kokonorica,¶şÉ«ÏãÇàÇàº£±äÖÖ,NA,NA,NA,NA,NA,Asteraceae,CB
Anaphalis bicolor var. subconcolor,¶şÉ«ÏãÇàÍ¬É«±äÖÖ,NA,NA,NA,NA,NA,Asteraceae,CB
Anaphalis flavescens,µ­»ÆÏãÇà,7,9,7,9,Anaphalis,Asteraceae,CB
Anaphalis gracilis,ÏËÖ¦ÏãÇà,7,8,10,10,Anaphalis,Asteraceae,WD
Anaphalis gracilis var. aspera,ÏËÖ¦ÏãÇà²ÚÒ¶±äÖÖ,NA,NA,NA,NA,NA,Asteraceae,CB
Anaphalis gracilis var. ulophylla,ÏËÖ¦ÏãÇàÖåÔµ±äÖÖ,NA,NA,NA,NA,NA,Asteraceae,CB
Anaphalis hancockii,ÁåÁåÏãÇà,7,9,7,9,Anaphalis,Asteraceae,CB
Anaphalis latialata,¿í³áÏãÇà,7,9,7,9,Anaphalis,Asteraceae,CB
Anaphalis latialata var. viridis,¿í³áÏãÇàÂÌ±äÖÖ,7,10,7,10,NA,Asteraceae,CB
Anaphalis margaritacea,Öé¹âÏãÇà,7,9,7,9,Anaphalis,Asteraceae,CB
Anaphalis margaritacea var. cinnamomea,Öé¹âÏãÇà»ÆºÖ±äÖÖ,NA,NA,NA,NA,NA,Asteraceae,CB
Anaphalis margaritacea var. japonica,Öé¹âÏãÇàÏßÒ¶±äÖÖ,NA,NA,NA,NA,NA,Asteraceae,CB
Anaphalis nepalensis,Äá²´¶ûÏãÇà,8,8,8,8,Anaphalis,Asteraceae,CB
Anaphalis nepalensis var. monocephala,Äá²´¶ûÏãÇàµ¥Í·±äÖÖ,NA,NA,NA,NA,NA,Asteraceae,CB
Anaphalis rhododactyla,ºìÖ¸ÏãÇà,7,8,9,9,Anaphalis,Asteraceae,WD
Anaphalis sinica,ÏãÇà,6,9,8,10,NA,Asteraceae,CB
Anaphalis souliei,ÊñÎ÷ÏãÇà,7,9,7,9,Anaphalis,Asteraceae,WD
Anaphalis szechuanensis,ËÄ´¨ÏãÇà,7,8,9,9,Anaphalis,Asteraceae,WD
Anaphalis tibetica,Î÷²ØÏãÇà,7,8,8,9,Anaphalis,Asteraceae,WD
Anchusa ovata,ÀÇ×Ï²İ,5,7,5,7,NA,Boraginaceae,CB
Androcorys ophioglossoides,¶µÈïÀ¼,7,8,9,10,Androcorys,Orchidaceae,CB
Androcorys pugioniformis,½£´½¶µÈïÀ¼,7,9,NA,NA,Androcorys,Orchidaceae,CB
Androcorys spiralis,Êñ²Ø¶µÈïÀ¼,9,9,NA,NA,Androcorys,Orchidaceae,CB
Androsace adenocephala,ÏÙĞòµãµØÃ·,5,6,NA,NA,Androsace,Primulaceae,CB
Androsace alaschanica var. zadoensis,Ôú¶àµãµØÃ·,NA,NA,NA,NA,NA,Primulaceae,CB
Androsace brachystegia,ÓñÃÅµãµØÃ·,6,6,NA,NA,Androsace,Primulaceae,CB
Androsace bulleyana,¾°ÌìµãµØÃ·,6,7,NA,NA,Androsace,Primulaceae,CB
Androsace cernuiflora,Íä»¨µãµØÃ·,6,6,7,8,Androsace,Primulaceae,CB
Androsace elatior,¸ßİãµãµØÃ·,8,8,8,8,Androsace,Primulaceae,CB
Androsace erecta,Ö±Á¢µãµØÃ·,6,8,6,8,Androsace,Primulaceae,CB
Androsace globifera,ÇòĞÎµãµØÃ·,6,7,NA,NA,NA,Primulaceae,CB
Androsace gmelinii,Ğ¡µãµØÃ·,6,8,6,8,Androsace,Primulaceae,CB
Androsace gmelinii var. geophila,¶ÌİãĞ¡µãµØÃ·,NA,NA,NA,NA,NA,Primulaceae,CB
Androsace integra,Ê¯Á«Ò¶µãµØÃ·,7,8,7,8,Androsace,Primulaceae,CB
Androsace mariae,Î÷²ØµãµØÃ·,6,7,6,7,Androsace,Primulaceae,CB
Androsace maxima,´ó°úµãµØÃ·,5,7,5,7,NA,Primulaceae,CB
Androsace squarrosula,ÁÛÒ¶µãµØÃ·,5,6,NA,NA,Androsace,Primulaceae,CB
Androsace tanggulashanensis,ÌÆ¹ÅÀ­µãµØÃ·,7,7,NA,NA,NA,Primulaceae,CB
Androsace tapete,µæ×°µãµØÃ·,6,7,NA,NA,Androsace,Primulaceae,CB
Androsace umbellata,µãµØÃ·,2,4,5,6,Androsace,Primulaceae,CB
Androsace yargongensis,ÑÅ½­µãµØÃ·,6,7,7,8,Androsace,Primulaceae,CB
Androsace zambalensis,¸ßÔ­µãµØÃ·,6,7,NA,NA,Androsace,Primulaceae,CB
Anemone coelestina var. linearis,ÌõÒ¶ÒøÁ«»¨,6,9,NA,NA,NA,Ranunculaceae,CB
Anemone demissa,Õ¹Ã«ÒøÁ«»¨,6,8,NA,NA,Anemone,Ranunculaceae,CB
Anemone exigua,Ğ¡ÒøÁ«»¨,6,7,NA,NA,Anemone,Ranunculaceae,CB
Anemone geum,Â·±ßÇàÒøÁ«»¨,5,9,NA,NA,NA,Ranunculaceae,CB
Anemone geum subsp. ovalifolia,Êè³İÒøÁ«»¨,NA,NA,NA,NA,NA,Ranunculaceae,CB
Anemone imbricata,µşÁÑÒøÁ«»¨,7,8,NA,NA,Anemone,Ranunculaceae,CB
Anemone obtusiloba,¶ÛÁÑÒøÁ«»¨,6,7,8,9,NA,Ranunculaceae,CB
Anemone rivularis,²İÓñÃ·,5,8,NA,NA,Anemone,Ranunculaceae,CB
Anemone rivularis var. flore-minore,Ğ¡»¨²İÓñÃ·,NA,NA,NA,NA,NA,Ranunculaceae,CB
Anemone tomentosa,´ó»ğ²İ,7,8,NA,NA,Anemone,Ranunculaceae,CB
Anemone trullifolia,³×Ò¶ÒøÁ«»¨,7,8,NA,NA,Anemone,Ranunculaceae,CB
Angelica dahurica,°×ÜÆ,7,9,7,9,Angelica,Apiaceae,CB
Angelica nitida,Çàº£µ±¹é,7,9,7,9,Angelica,Apiaceae,CB
Anisodus carniolicoides,Èüİ¹İĞ,5,6,9,10,Anisodus,Solanaceae,CB
Anisodus luridus,Áåîõ×Ó,5,7,10,11,Anisodus,Solanaceae,CB
Anisodus tanguticus,É½İ¹İĞ,6,8,6,8,Anisodus,Solanaceae,CB
Anthoxanthum glabrum,¹âïûÏã²İ,6,9,6,9,NA,Poaceae,CB
Anthoxanthum nitens,Ã©Ïã,6,9,6,9,NA,Poaceae,CB
Anthriscus sylvestris,¶ë²Î,5,9,5,9,Anthriscus,Apiaceae,CB
Aphragmus oxycarpus,¼â¹ûº®Ô­Üù,6,7,8,9,Aphragmus,Brassicaceae,CB
Apocynum pictum,°×Âé,4,9,7,12,Apocynum,Apocynaceae,WD
Apocynum venetum,ÂŞ²¼Âé,6,10,6,10,NA,Apocynaceae,WD
Aquilegia ecalcarata,ÎŞ¾àñï¶·²Ë,6,7,NA,NA,NA,Ranunculaceae,CB
Aquilegia oxysepala,¼âİàñï¶·²Ë,6,7,7,8,Aquilegia,Ranunculaceae,CB
Aquilegia oxysepala var. kansuensis,¸ÊËàñï¶·²Ë,6,7,7,8,NA,Ranunculaceae,CB
Aquilegia viridiflora,ñï¶·²Ë,6,7,8,9,NA,Ranunculaceae,CB
Aquilegia viridiflora var. atropurpurea,×Ï»¨ñï¶·²Ë,NA,NA,NA,NA,NA,Ranunculaceae,CB
Arabis alaschanica,ºØÀ¼É½ÄÏ½æ,6,7,7,8,NA,Brassicaceae,CB
Arabis hirsuta,Ó²Ã«ÄÏ½æ,6,6,7,8,NA,Brassicaceae,CB
Arabis paniculata,Ô²×¶ÄÏ½æ,5,6,7,9,Arabis,Brassicaceae,CB
Arabis pendula,´¹¹ûÄÏ½æ,6,7,7,9,NA,Brassicaceae,CB
Arabis pterosperma,Õ­³áÄÏ½æ,6,7,6,7,Arabis,Brassicaceae,CB
Aralia chinensis,»ÆÃ«˜BÄ¾,6,8,9,10,NA,Araliaceae,WD
Aralia elata,˜BÄ¾,6,8,9,10,Aralia,Araliaceae,WD
Aralia fargesii,ÁúÑÛ¶À»î,7,8,10,11,Aralia,Araliaceae,CB
Arceuthobium chinense,ÓÍÉ¼¼ÄÉú,6,7,8,9,NA,Viscaceae,WD
Arceuthobium oxycedri,Ô²°Ø¼ÄÉú,8,9,´ÎÄê9,´ÎÄê10,NA,Viscaceae,WD
Arceuthobium pini,¸ßÉ½ËÉ¼ÄÉú,4,7,´ÎÄê9,´ÎÄê10,NA,Viscaceae,WD
Arceuthobium sichuanense,ÔÆÉ¼¼ÄÉú,6,7,´ÎÄê8,´ÎÄê9,NA,Viscaceae,WD
Arctous alpinus,±±¼«¹û,6,8,6,8,Arctous,Ericaceae,WD
Arctous ruber,ºì±±¼«¹û,7,7,8,8,Arctous,Ericaceae,WD
Arenaria amdoensis,°²¶àÎŞĞÄ²Ë,7,7,NA,NA,Arenaria,Caryophyllaceae,CB
Arenaria androsacea,µãµØÃ·×´ÀÏÅ£½î,7,9,7,9,NA,Caryophyllaceae,CB
Arenaria baxoiensis,°ËËŞÑ©ÁéÖ¥,6,7,NA,NA,Arenaria,Caryophyllaceae,CB
Arenaria brevipetala,Ñ©ÁéÖ¥,6,8,NA,NA,Arenaria,Caryophyllaceae,CB
Arenaria bryophylla,Şº×´Ñ©ÁéÖ¥,6,7,NA,NA,Arenaria,Caryophyllaceae,CB
Arenaria chamdoensis,²ı¶¼ÎŞĞÄ²Ë,7,8,NA,NA,Arenaria,Caryophyllaceae,CB
Arenaria densissima,ÃÜÉú¸£Â»²İ,6,8,6,8,Arenaria,Caryophyllaceae,CB
Arenaria edgeworthiana,É½¾ÓÑ©ÁéÖ¥,6,7,7,8,Arenaria,Caryophyllaceae,CB
Arenaria festucoides,ºüÃ©×´Ñ©ÁéÖ¥,6,7,NA,NA,Arenaria,Caryophyllaceae,CB
Arenaria fimbriata,ÀZ°êÎŞĞÄ²Ë,7,8,NA,NA,NA,Caryophyllaceae,CB
Arenaria forrestii,Î÷ÄÏÎŞĞÄ²Ë,7,8,NA,NA,Arenaria,Caryophyllaceae,CB
Arenaria grueningiana,»ª±±ÀÏÅ£½î,7,7,NA,NA,NA,Caryophyllaceae,CB
Arenaria kansuensis,¸ÊËàÑ©ÁéÖ¥,7,8,NA,NA,Arenaria,Caryophyllaceae,CB
Arenaria lancangensis,À½²×Ñ©ÁéÖ¥,6,9,6,9,Arenaria,Caryophyllaceae,CB
Arenaria melanandra,ºÚÈïÎŞĞÄ²Ë,7,8,7,8,Arenaria,Caryophyllaceae,CB
Arenaria oreophila,É½Éú¸£Â»²İ,6,7,7,8,Arenaria,Caryophyllaceae,CB
Arenaria polytrichoides,ÍÅ×´¸£Â»²İ,6,9,6,9,Arenaria,Caryophyllaceae,CB
Arenaria przewalskii,¸£Â»²İ,7,8,NA,NA,NA,Caryophyllaceae,CB
Arenaria pseudostellaria,ÏßÒ¶ÎŞĞÄ²Ë,7,8,NA,NA,NA,Caryophyllaceae,CB
Arenaria qinghaiensis,Çàº£Ñ©ÁéÖ¥,6,7,NA,NA,Arenaria,Caryophyllaceae,CB
Arenaria quadridentata,ËÄ³İÎŞĞÄ²Ë,7,9,7,9,Arenaria,Caryophyllaceae,CB
Arenaria rhodantha,ºì»¨ÎŞĞÄ²Ë,6,7,NA,NA,Arenaria,Caryophyllaceae,CB
Arenaria roborowskii,Çà²ØÑ©ÁéÖ¥,7,8,NA,NA,Arenaria,Caryophyllaceae,CB
Arenaria saginoides,Æá¹ÃÎŞĞÄ²Ë,6,7,NA,NA,NA,Caryophyllaceae,CB
Arenaria zadoiensis,ÔÓ¶àÑ©ÁéÖ¥,6,7,NA,NA,Arenaria,Caryophyllaceae,CB
Arisaema consanguineum,³¤ĞĞÌìÄÏĞÇ,4,5,NA,NA,Arisaema,Araceae,CB
Arisaema erubescens,Ò»°ÑÉ¡ÄÏĞÇ,6,8,6,8,Arisaema,Araceae,CB
Arisaema heterophyllum,ÌìÄÏĞÇ,4,5,7,9,Arisaema,Araceae,CB
Arisaema wardii,ÒşĞòÄÏĞÇ,6,8,6,8,Arisaema,Araceae,CB
Aristida adscensionis,ÈıÃ¢²İ,7,7,6,10,Aristida,Poaceae,CB
Aristida triseta,Èı´Ì²İ,7,9,7,9,Aristida,Poaceae,CB
Armeniaca holosericea,²ØĞÓ,NA,NA,6,7,NA,Rosaceae,WD
Armeniaca sibirica,É½ĞÓ,4,5,6,8,NA,Rosaceae,WD
Armeniaca vulgaris,ĞÓ,4,5,7,8,NA,Rosaceae,WD
Armeniaca vulgaris var. ansu,Ò°ĞÓ,NA,NA,NA,NA,NA,Rosaceae,WD
Arnebia euchroma,Èí×Ï²İ,6,8,6,8,Arnebia,Boraginaceae,CB
Arnebia szechenyi,Êè»¨Èí×Ï²İ,7,8,7,8,Arnebia,Boraginaceae,CB
Artemisia abaensis,°¢°Óİï,8,9,8,10,Artemisia,Asteraceae,CB
Artemisia anethifolia,¼îİï,8,10,8,10,NA,Asteraceae,CB
Artemisia anethoides,İªÂÜİï,8,8,6,10,Artemisia,Asteraceae,CB
Artemisia argyi,°¬,9,9,7,10,Artemisia,Asteraceae,CB
Artemisia argyi var. gracilis,³¯ÏÊ°¬,NA,NA,NA,NA,NA,Asteraceae,CB
Artemisia aschurbajewii,ºÖÍ·İï,7,10,7,10,Artemisia,Asteraceae,CB
Artemisia baimaensis,°àÂêİï,8,10,8,10,Artemisia,Asteraceae,WD
Artemisia campbellii,ÈŞÃ«İï,7,9,7,9,Artemisia,Asteraceae,WD
Artemisia capillaris,Òğ³Âİï,7,10,7,10,NA,Asteraceae,CB
Artemisia dalai-lamae,Ã×İï,7,9,7,9,Artemisia,Asteraceae,WD
Artemisia demissa,ÏË¸Ëİï,6,9,6,9,Artemisia,Asteraceae,CB
