scientific name,chinese name,first flowering month,last flowering month,first fruiting month,last fruiting month,genus name,family name,woodiness
Aconitum volubile,ÂûÎÚÍ·,8,9,NA,NA,Aconitum,Ranunculaceae,CB
Aconitum volubile var. pubescens,¾íÃ«ÂûÎÚÍ·,NA,NA,NA,NA,NA,Ranunculaceae,CB
Aconitum wuchagouense,Îå²æ¹µÎÚÍ·,8,8,NA,NA,NA,Ranunculaceae,CB
Aconitum yinschanicum,ÒõÉ½ÎÚÍ·,8,9,8,9,NA,Ranunculaceae,CB
Acorus calamus,İÅÆÑ,6,8,6,8,Acorus,Araceae,CB
Acroptilon repens,ÏîÓğ¾Õ,6,8,6,8,NA,Asteraceae,CB
Actaea asiatica,ÀàÒ¶ÉıÂé,5,6,7,9,Actaea,Ranunculaceae,CB
Actaea erythrocarpa,ºì¹ûÀàÒ¶ÉıÂé,5,6,7,8,NA,Ranunculaceae,CB
Actinidia polygama,¸ğÔæâ¨ºïÌÒ,6,7,9,10,NA,Actinidiaceae,WD
Actinostemma tenerum,ºĞ×Ó²İ,8,9,9,10,NA,Cucurbitaceae,CB
Adenocaulon himalaicum,ºÍÉĞ²Ë,7,8,7,8,Adenocaulon,Asteraceae,CB
Adenophora divaricata,Õ¹Ö¦É³²Î,7,8,9,10,Adenophora,Campanulaceae,CB
Adenophora elata,ÏÁ³¤»¨É³²Î,7,8,9,9,NA,Campanulaceae,CB
Adenophora gmelinii,ÏÁÒ¶É³²Î,7,8,9,9,Adenophora,Campanulaceae,CB
Adenophora micrantha,Ğ¡»¨É³²Î,7,8,8,9,Adenophora,Campanulaceae,CB
Adenophora ningxianica,ÄşÏÄÉ³²Î,7,8,9,9,Adenophora,Campanulaceae,CB
Adenophora palustris,ÕÓÉ³²Î,8,8,NA,NA,Adenophora,Campanulaceae,CB
Adenophora pereskiifolia,³¤°×É³²Î,7,8,8,9,Adenophora,Campanulaceae,CB
Adenophora pinifolia,ËÉÒ¶É³²Î,8,9,NA,NA,NA,Campanulaceae,CB
Adenophora polyantha,¹âİàÉ³²Î,7,8,9,9,Adenophora,Campanulaceae,CB
Adenophora potaninii,ÅİÉ³²Î,7,10,10,11,Adenophora,Campanulaceae,CB
Adenophora potaninii subsp. wawreana,¶àÆçÉ³²Î,7,9,9,10,NA,Campanulaceae,CB
Adenophora remotiflora,±¡Ò¶ÜùÆs,7,8,9,9,Adenophora,Campanulaceae,CB
Adenophora stenanthina,³¤ÖùÉ³²Î,7,9,7,10,Adenophora,Campanulaceae,CB
Adenophora stenophylla,É¨ÖãÉ³²Î,7,8,9,9,Adenophora,Campanulaceae,CB
Adenophora tetraphylla,ÂÖÒ¶É³²Î,7,8,9,9,NA,Campanulaceae,CB
Adenophora trachelioides,ÜùÆs,7,8,9,10,NA,Campanulaceae,CB
Adenophora tricuspidata,¾â³İÉ³²Î,7,8,9,9,NA,Campanulaceae,CB
Adenophora wulingshanica,ÎíÁëÉ³²Î,8,9,NA,NA,Adenophora,Campanulaceae,CB
Adonis bobroviana,¸ÊÇà²à½ğÕµ»¨,4,7,NA,NA,Adonis,Ranunculaceae,CB
Adonis sibirica,±±²à½ğÕµ»¨,6,6,NA,NA,NA,Ranunculaceae,CB
Adoxa moschatellina,Îå¸£»¨,5,7,7,8,Adoxa,Adoxaceae,CB
Adoxa orientalis,¶«·½Îå¸£»¨,NA,NA,NA,NA,NA,Adoxaceae,CB
Aegopodium alpestre,¶«±±Ñò½ÇÇÛ,6,7,7,8,NA,Apiaceae,CB
Aeluropus sinensis,â¯Ã«,7,9,7,9,NA,Poaceae,CB
Agastache rugosa,Ş½Ïã,6,9,9,11,NA,Lamiaceae,CB
Agrimonia pilosa,ÁúÑ¿²İ,6,7,8,9,Agrimonia,Rosaceae,CB
Agriophyllum squarrosum,É³Åî,8,10,8,10,Agriophyllum,Chenopodiaceae,CB
Agropyron cristatum,±ù²İ,7,9,7,9,NA,Poaceae,CB
Agropyron cristatum var. pectinatum,¹âËë±ù²İ,NA,NA,NA,NA,NA,Poaceae,CB
Agropyron cristatum var. pluriflorum,¶à»¨±ù²İ,7,9,7,9,NA,Poaceae,CB
Agropyron desertorum,É³Éú±ù²İ,7,9,7,9,NA,Poaceae,CB
Agropyron desertorum var. pilosiusculum,Ã«É³Éú±ù²İ,NA,NA,NA,NA,NA,Poaceae,CB
Agropyron michnoi,¸ù¾¥±ù²İ,7,9,7,9,NA,Poaceae,CB
Agropyron mongolicum,É³Â«²İ,7,9,7,9,NA,Poaceae,CB
Agropyron mongolicum var. villosum,Ã«É³Â«²İ,NA,NA,NA,NA,NA,Poaceae,CB
Agropyron sibiricum,Î÷²®ÀûÑÇ±ù²İ,7,9,7,9,NA,Poaceae,CB
Agrostis capillaris,Ï¸Èõ¼ô¹ÉÓ±,8,8,NA,NA,NA,Poaceae,CB
Agrostis clavata,»ª±±¼ô¹ÉÓ±,6,11,6,11,NA,Poaceae,CB
Agrostis divaricatissima,ÆçĞò¼ô¹ÉÓ±,7,9,7,9,Agrostis,Poaceae,CB
Agrostis gigantea,¾ŞĞò¼ô¹ÉÓ±,6,7,6,11,NA,Poaceae,CB
Agrostis stolonifera,Î÷²®ÀûÑÇ¼ô¹ÉÓ±,7,9,7,9,Agrostis,Poaceae,CB
Agrostis vinealis,Ã¢¼ô¹ÉÓ±,8,9,8,9,Agrostis,Poaceae,CB
Ailanthus altissima,³ô´»,4,5,8,10,Ailanthus,Simaroubaceae,WD
Ailanthus altissima var. tanakai,Ì¨Íå³ô´»,NA,NA,NA,NA,NA,Simaroubaceae,WD
Ajania achilloides,İé×´ÑÇ¾Õ,8,9,8,9,Ajania,Asteraceae,WD
Ajania fruticulosa,¹àÄ¾ÑÇ¾Õ,8,9,8,9,Ajania,Asteraceae,WD
Ajania nematoloba,Ë¿ÁÑÑÇ¾Õ,9,10,9,10,Ajania,Asteraceae,WD
Ajania parviflora,ÊøÉ¡ÑÇ¾Õ,8,10,8,10,Ajania,Asteraceae,WD
Ajania przewalskii,Ï¸ÁÑÑÇ¾Õ,8,9,8,9,NA,Asteraceae,CB
Ajania tenuifolia,Ï¸Ò¶ÑÇ¾Õ,6,10,6,10,Ajania,Asteraceae,CB
Alcea rosea,Êñ¿û,2,8,NA,NA,NA,Malvaceae,CB
Aldrovanda vesiculosa,ºÑÔå,NA,NA,NA,NA,NA,Droseraceae,CB
Alisma gramineum,²İÔóĞº,6,6,8,8,NA,Alismataceae,CB
Alisma orientale,¶«·½ÔóĞº,6,7,8,9,NA,Alismataceae,CB
Alisma plantago-aquatica,ÔóĞº,5,10,5,10,NA,Alismataceae,CB
Allium alabasicum,¶õ¶û¶àË¹¾Â,8,8,9,9,NA,Liliaceae,CB
Allium altaicum,°¢¶ûÌ©´Ğ,8,9,8,9,Allium,Liliaceae,CB
Allium anisopodium,°«¾Â,6,8,6,8,Allium,Liliaceae,CB
Allium anisopodium var. zimmermannianum,²Úİã¾Â,6,8,6,8,NA,Liliaceae,CB
Allium bidentatum,É°¾Â,7,8,7,8,Allium,Liliaceae,CB
Allium caespitosum,ÊèÉú¾Â,6,8,6,8,Allium,Liliaceae,CB
Allium carolinianum,Á­Ò¶¾Â,6,9,6,9,NA,Liliaceae,CB
Allium condensatum,»Æ»¨¾Â,7,8,7,8,NA,Liliaceae,CB
Allium cyaneum,ÌìÀ¶¾Â,8,10,8,10,Allium,Liliaceae,CB
Allium eduardii,ºØÀ¼¾Â,7,8,7,8,NA,Liliaceae,CB
Allium flavovirens,°¢À­ÉÆ¾Â,8,9,8,9,NA,Liliaceae,CB
Allium ledebourianum,Ó²Æ¤´Ğ,7,8,7,8,NA,Liliaceae,CB
Allium leucocephalum,°×Í·¾Â,7,8,7,8,NA,Liliaceae,CB
Allium lineare,±±¾Â,7,9,7,9,NA,Liliaceae,CB
Allium longistylum,³¤Öù¾Â,8,9,8,9,Allium,Liliaceae,CB
Allium mongolicum,ÃÉ¹Å¾Â,7,9,7,9,NA,Liliaceae,CB
Allium neriniflorum,³¤¹£ºÏ±»¾Â,7,8,7,8,NA,Liliaceae,CB
Allium paepalanthoides,ÌìËâ,8,9,8,9,Allium,Liliaceae,CB
Allium polyrhizum,¼î¾Â,7,8,7,8,NA,Liliaceae,CB
Allium prostratum,ÃÉ¹ÅÒ°¾Â,7,8,7,8,NA,Liliaceae,CB
Allium przewalskianum,Çà¸Ê¾Â,7,7,7,9,NA,Liliaceae,CB
Allium ramosum,Ò°¾Â,7,9,7,9,NA,Liliaceae,CB
Allium sacculiferum,³¯ÏÊŞ¯,8,9,8,9,NA,Liliaceae,CB
Allium schoenoprasum,±±´Ğ,7,9,7,9,Allium,Liliaceae,CB
Allium senescens,É½¾Â,7,8,7,8,NA,Liliaceae,CB
Allium sikkimense,¸ßÉ½¾Â,7,9,7,9,Allium,Liliaceae,CB
Allium spirale,Å¤Ò¶¾Â,7,8,7,8,NA,Liliaceae,CB
Allium spurium,ÑÒ¾Â,7,8,7,8,NA,Liliaceae,CB
Allium stenodon,ÎíÁé¾Â,6,9,6,9,Allium,Liliaceae,CB
Allium strictum,»Ô¾Â,7,8,7,8,NA,Liliaceae,CB
Allium tenuissimum,Ï¸Ò¶¾Â,5,8,5,8,Allium,Liliaceae,CB
Allium thunbergii,ÇòĞò¾Â,8,9,8,9,Allium,Liliaceae,CB
Allium tuberosum,¾Â,7,9,7,9,NA,Liliaceae,CB
Allium victorialis,ÆŒ´Ğ,6,7,6,7,Allium,Liliaceae,CB
Allium yanchiense,°×»¨Ş¯,8,9,8,9,Allium,Liliaceae,CB
Alnus hirsuta,ÁÉ¶«èçÄ¾,5,7,7,8,NA,Betulaceae,WD
Alnus mandshurica,¶«±±èçÄ¾,5,7,7,8,NA,Betulaceae,WD
Alopecurus arundinaceus,Î­×´¿´ÂóÄï,7,9,7,9,Alopecurus,Poaceae,CB
Alopecurus brachystachyus,¶ÌËë¿´ÂóÄï,7,9,7,9,Alopecurus,Poaceae,CB
Alopecurus longiaristatus,³¤Ã¢¿´ÂóÄï,5,7,5,7,Alopecurus,Poaceae,CB
Alyssum canescens,»ÒÃ«Í¥Üù,6,9,7,10,NA,Brassicaceae,CB
Alyssum lenense,±±·½Í¥Üù,5,7,5,7,Alyssum,Brassicaceae,CB
Alyssum obovatum,µ¹ÂÑÒ¶Í¥Üù,5,9,5,9,NA,Brassicaceae,CB
Alyssum tenuifolium,Ï¸Ò¶Í¥Üù,6,8,7,10,NA,Brassicaceae,CB
Amblynotus rupestris,¶Û±³²İ,4,7,NA,NA,Amblynotus,Boraginaceae,CB
Amethystea caerulea,Ë®¼¬Õë,8,9,9,10,Amethystea,Lamiaceae,CB
Ammopiptanthus mongolicus,É³¶¬Çà,4,5,5,6,NA,Fabaceae,WD
Ammopiptanthus nanus,Ğ¡É³¶¬Çà,4,6,5,8,NA,Fabaceae,WD
Ampelopsis aconitifolia,ÎÚÍ·Ò¶ÉßÆÏÌÑ,6,7,8,10,Ampelopsis,Vitaceae,WD
Ampelopsis aconitifolia var. palmiloba,ÕÆÁÑ²İÆÏÌÑ,5,8,7,9,NA,Vitaceae,WD
Ampelopsis delavayana var. glabra,ÕÆÁÑÉßÆÏÌÑ,5,6,7,9,NA,Vitaceae,WD
Ampelopsis glandulosa var. brevipedunculata,¶«±±ÉßÆÏÌÑ,7,8,9,10,NA,Vitaceae,WD
Ampelopsis humulifolia,È„Ò¶ÉßÆÏÌÑ,6,7,8,9,Ampelopsis,Vitaceae,WD
Amphicarpaea bracteata subsp. edgeworthii,Á½ĞÍ¶¹,8,11,8,11,NA,Fabaceae,CB
Amygdalus davidiana,É½ÌÒ,3,4,7,8,NA,Rosaceae,WD
Amygdalus mongolica,ÃÉ¹Å±âÌÒ,5,5,8,8,Amygdalus,Rosaceae,WD
Amygdalus pedunculata,³¤¹£±âÌÒ,5,6,7,8,NA,Rosaceae,WD
Amygdalus persica,ÌÒ,3,4,8,9,NA,Rosaceae,WD
Amygdalus triloba,ÓÜÒ¶Ã·,4,5,5,7,NA,Rosaceae,WD
Anabasis brevifolia,¶ÌÒ¶¼ÙÄ¾Ôô,7,8,9,9,Anabasis,Chenopodiaceae,WD
Anaphalis hancockii,ÁåÁåÏãÇà,6,9,6,9,Anaphalis,Asteraceae,CB
Anchusa ovata,ÀÇ×Ï²İ,5,7,5,7,NA,Boraginaceae,CB
Androsace alaschanica,°¢À­ÉÆµãµØÃ·,6,6,6,8,Androsace,Primulaceae,CB
Androsace engleri,ÉÂÎ÷µãµØÃ·,NA,NA,NA,NA,NA,Primulaceae,CB
Androsace filiformis,¶«±±µãµØÃ·,5,6,6,7,Androsace,Primulaceae,CB
Androsace gmelinii,Ğ¡µãµØÃ·,6,6,6,7,Androsace,Primulaceae,CB
Androsace incana,°×»¨µãµØÃ·,5,6,6,7,NA,Primulaceae,CB
Androsace longifolia,³¤Ò¶µãµØÃ·,5,5,6,8,NA,Primulaceae,CB
Androsace mariae,Î÷²ØµãµØÃ·,5,6,6,7,Androsace,Primulaceae,CB
Androsace maxima,´ó°úµãµØÃ·,5,5,5,6,NA,Primulaceae,CB
Androsace septentrionalis,±±µãµØÃ·,6,6,7,7,Androsace,Primulaceae,CB
Androsace septentrionalis var. breviscapa,¶Ìİã±±µãµØÃ·,NA,NA,7,8,NA,Primulaceae,CB
Androsace umbellata,µãµØÃ·,4,5,6,6,Androsace,Primulaceae,CB
Anemarrhena asphodeloides,ÖªÄ¸,7,8,8,9,NA,Liliaceae,CB
Anemone cathayensis,ÒøÁ«»¨,4,7,NA,NA,Anemone,Ranunculaceae,CB
Anemone demissa,Õ¹Ã«ÒøÁ«»¨,6,7,NA,NA,Anemone,Ranunculaceae,CB
Anemone dichotoma,¶şÆçÒøÁ«»¨,6,6,7,7,Anemone,Ranunculaceae,CB
Anemone geum subsp. ovalifolia,Êè³İÒøÁ«»¨,NA,NA,NA,NA,NA,Ranunculaceae,CB
Anemone narcissiflora,Ë®ÏÉÒøÁ«»¨,6,7,NA,NA,Anemone,Ranunculaceae,CB
Anemone narcissiflora subsp. crinita,³¤Ã«ÒøÁ«»¨,5,7,NA,NA,NA,Ranunculaceae,CB
Anemone rivularis,²İÓñÃ·,6,7,7,8,Anemone,Ranunculaceae,CB
Anemone rivularis var. flore-minore,Ğ¡»¨²İÓñÃ·,NA,NA,NA,NA,NA,Ranunculaceae,CB
Angelica amurensis,ºÚË®µ±¹é,7,8,8,9,Angelica,Apiaceae,CB
Angelica anomala,ÏÁÒ¶µ±¹é,7,8,8,9,NA,Apiaceae,CB
Angelica cincta,ºş±±µ±¹é,8,8,NA,NA,NA,Apiaceae,CB
Angelica dahurica,°×ÜÆ,7,8,8,9,Angelica,Apiaceae,CB
Angelica decursiva,²ñ»¨Ç°ºú,8,9,9,10,NA,Apiaceae,CB
Angelica polymorpha,¹ÕÇÛ,8,9,9,10,Angelica,Apiaceae,CB
Angelica sinensis,µ±¹é,6,7,8,9,Angelica,Apiaceae,CB
Anthoxanthum glabrum,¹âïûÏã²İ,6,9,6,9,NA,Poaceae,CB
Anthoxanthum nitens,Ã©Ïã,6,9,6,9,NA,Poaceae,CB
Anthriscus sylvestris,¶ë²Î,7,8,8,9,Anthriscus,Apiaceae,CB
Anthriscus sylvestris subsp. nemorosa,´Ì¹û¶ë²Î,NA,NA,NA,NA,NA,Apiaceae,CB
Apocynum pictum,°×Âé,4,9,7,12,Apocynum,Apocynaceae,WD
Apocynum venetum,ÂŞ²¼Âé,6,7,8,8,NA,Apocynaceae,WD
Aquilegia oxysepala,¼âİàñï¶·²Ë,5,6,7,7,Aquilegia,Ranunculaceae,CB
Aquilegia parviflora,Ğ¡»¨ñï¶·²Ë,6,7,7,8,Aquilegia,Ranunculaceae,CB
Aquilegia viridiflora,ñï¶·²Ë,5,6,7,7,NA,Ranunculaceae,CB
Aquilegia viridiflora var. atropurpurea,×Ï»¨ñï¶·²Ë,NA,NA,NA,NA,NA,Ranunculaceae,CB
Aquilegia yabeana,»ª±±ñï¶·²Ë,6,7,7,9,Aquilegia,Ranunculaceae,CB
Arabis alaschanica,ºØÀ¼É½ÄÏ½æ,6,8,6,8,NA,Brassicaceae,CB
Arabis hirsuta,Ó²Ã«ÄÏ½æ,6,8,6,8,NA,Brassicaceae,CB
Arabis pendula,´¹¹ûÄÏ½æ,6,9,7,10,NA,Brassicaceae,CB
Archangelica decurrens,ÏÂÑÓÒ¶¹Åµ±¹é,7,8,8,9,NA,Apiaceae,CB
Arctogeron gramineum,É¯İÒ,5,6,5,6,Arctogeron,Asteraceae,CB
Arctous alpinus,±±¼«¹û,7,7,8,8,Arctous,Ericaceae,WD
Arctous ruber,ºì±±¼«¹û,7,7,8,8,Arctous,Ericaceae,WD
Arenaria capillaris,Ã«Ò¶ÀÏÅ£½î,6,7,8,9,NA,Caryophyllaceae,CB
Arenaria formosa,ÃÀÀöÀÏÅ£½î,7,8,9,10,NA,Caryophyllaceae,CB
Arenaria juncea,ÀÏÅ£½î,6,9,6,9,NA,Caryophyllaceae,CB
Arenaria juncea var. glabra,ÎŞÃ«ÀÏÅ£½î,NA,NA,NA,NA,NA,Caryophyllaceae,CB
Arenaria meyeri,¸ßÉ½ÀÏÅ£½î,7,8,7,8,NA,Caryophyllaceae,CB
Arisaema amurense,¶«±±ÄÏĞÇ,5,5,9,9,Arisaema,Araceae,CB
Aristida adscensionis,ÈıÃ¢²İ,6,10,6,10,Aristida,Poaceae,CB
Aristolochia contorta,±±Âí¶µÁå,8,8,9,10,Aristolochia,Aristolochiaceae,CB
Armeniaca sibirica,É½ĞÓ,3,4,6,7,NA,Rosaceae,WD
Armeniaca sibirica var. pubescens,Ã«ĞÓ,NA,NA,NA,NA,NA,Rosaceae,WD
Armeniaca vulgaris,ĞÓ,3,4,6,7,NA,Rosaceae,WD
Armeniaca vulgaris var. ansu,Ò°ĞÓ,NA,NA,NA,NA,NA,Rosaceae,WD
Arnebia fimbriata,»ÒÃ«Èí×Ï²İ,5,6,6,9,Arnebia,Boraginaceae,CB
Arnebia guttata,»Æ»¨Èí×Ï²İ,6,7,8,9,Arnebia,Boraginaceae,CB
Arnebia szechenyi,Êè»¨Èí×Ï²İ,6,9,8,9,Arnebia,Boraginaceae,CB
Artemisia adamsii,¶«±±Ë¿ÁÑİï,7,9,7,9,Artemisia,Asteraceae,CB
Artemisia aksaiensis,°¢¿ËÈûİï,8,10,8,10,Artemisia,Asteraceae,CB
Artemisia anethifolia,¼îİï,8,10,8,10,NA,Asteraceae,CB
Artemisia anethoides,İªÂÜİï,7,10,7,10,Artemisia,Asteraceae,CB
Artemisia angustissima,ÏÁÒ¶Äµİï,8,10,8,10,Artemisia,Asteraceae,CB
Artemisia annua,»Æ»¨İï,8,10,8,10,NA,Asteraceae,CB
Artemisia argyi,°¬,7,10,7,10,Artemisia,Asteraceae,CB
Artemisia argyi var. gracilis,³¯ÏÊ°¬,NA,NA,NA,NA,NA,Asteraceae,CB
Artemisia argyrophylla,ÒøÒ¶İï,8,10,8,10,Artemisia,Asteraceae,CB
Artemisia aurata,»Æ½ğİï,8,10,8,10,NA,Asteraceae,CB
Artemisia austriaca,Òøİï,8,10,8,10,Artemisia,Asteraceae,CB
Artemisia bargusinensis,°Í¶û¹Å½òİï,7,9,7,9,Artemisia,Asteraceae,CB
Artemisia blepharolepis,°×É³İï,7,10,7,10,NA,Asteraceae,CB
Artemisia brachyloba,É½İï,8,10,8,10,Artemisia,Asteraceae,WD
Artemisia caespitosa,°«´Ôİï,8,9,8,9,NA,Asteraceae,CB
Artemisia campestris,»ÄÒ°İï,8,10,8,10,NA,Asteraceae,WD
Artemisia capillaris,Òğ³Âİï,NA,NA,NA,NA,NA,Asteraceae,CB
Artemisia carvifolia,Çàİï,6,9,6,9,Artemisia,Asteraceae,CB
Artemisia commutata var. acutiloba,¼âÒ¶±äİï,NA,NA,NA,NA,NA,Asteraceae,
Artemisia dalai-lamae,Ã×İï,7,9,7,9,Artemisia,Asteraceae,WD
Artemisia demissa,ÏË¸Ëİï,7,9,7,9,Artemisia,Asteraceae,CB
Artemisia desertorum,É³İï,7,9,7,9,NA,Asteraceae,CB
Artemisia desertorum var. lineata,ÏßÒ¶É³İï,NA,NA,NA,NA,NA,Asteraceae,CB
Artemisia dracunculus,Áúİï,7,10,7,10,Artemisia,Asteraceae,WD
Artemisia dubia,Å£Î²İï,8,9,8,9,Artemisia,Asteraceae,WD
Artemisia dubia var. subdigitata,ÎŞÃ«Å£Î²İï,NA,NA,NA,NA,NA,Asteraceae,WD
Artemisia eriopoda,ÄÏÄµİï,7,10,7,10,NA,Asteraceae,CB
Artemisia eriopoda var. gansuensis,¸ÊËàÄÏÄµİï,NA,NA,NA,NA,NA,Asteraceae,CB
Artemisia eriopoda var. rotundifolia,Ô²Ò¶ÄÏÄµİï,NA,NA,NA,NA,NA,Asteraceae,CB
Artemisia freyniana,ÂÌèÎ³İÒ¶İï,8,10,8,10,Artemisia,Asteraceae,WD
Artemisia frigida,Àäİï,8,10,8,10,Artemisia,Asteraceae,CB
Artemisia frigida var. atropurpurea,×Ï»¨Àäİï,NA,NA,NA,NA,NA,Asteraceae,CB
Artemisia gansuensis,¸ÊËàİï,8,10,8,10,Artemisia,Asteraceae,WD
Artemisia gansuensis var. oligantha,Ğ¡¸ÊËàİï,NA,NA,NA,NA,NA,Asteraceae,WD
Artemisia giraldii,»ª±±Ã×İï,7,9,7,9,Artemisia,Asteraceae,WD
Artemisia giraldii var. longipedunculata,³¤¹£Ã×İï,NA,NA,NA,NA,NA,Asteraceae,WD
Artemisia globosoides,¼ÙÇòİï,8,10,8,10,Artemisia,Asteraceae,WD
Artemisia gmelinii,Ï¸ÁÑÒ¶Á«İï,8,10,8,10,Artemisia,Asteraceae,WD
Artemisia halodendron,ÑÎİï,7,10,7,10,NA,Asteraceae,WD
Artemisia hedinii,³ôİï,7,10,7,10,Artemisia,Asteraceae,CB
Artemisia igniaria,Æç¾¥İï,7,10,7,10,Artemisia,Asteraceae,WD
Artemisia indica,ÎåÔÂ°¬,8,10,8,10,Artemisia,Asteraceae,WD
Artemisia integrifolia,ÁøÒ¶İï,7,10,7,10,Artemisia,Asteraceae,CB
Artemisia japonica,Äµİï,7,10,7,10,Artemisia,Asteraceae,CB
Artemisia kanashiroi,ÏÁÁÑ°×İï,8,10,8,10,Artemisia,Asteraceae,CB
Artemisia klementzae,ÃÉ¹ÅÉ³µØİï,7,10,7,10,NA,Asteraceae,WD
Artemisia lactiflora,°×°úİï,8,11,8,11,Artemisia,Asteraceae,CB
Artemisia lagocephala,°×É½İï,8,10,8,10,Artemisia,Asteraceae,WD
Artemisia lancea,°«İï,8,10,8,10,Artemisia,Asteraceae,CB
Artemisia latifolia,¿íÒ¶İï,7,10,7,10,NA,Asteraceae,CB
Artemisia lavandulifolia,Ò°°¬İï,7,10,7,10,NA,Asteraceae,CB
Artemisia leucophylla,°×Ò¶İï,8,9,8,9,NA,Asteraceae,CB
Artemisia littoricola,±õº£Äµİï,8,9,8,9,Artemisia,Asteraceae,CB
Artemisia macilenta,Ï¸¸ËÉ³İï,8,10,8,10,Artemisia,Asteraceae,CB
Artemisia macrantha,ÑÇÖŞ´ó»¨İï,8,10,8,10,Artemisia,Asteraceae,CB
Artemisia manshurica,¶«±±Äµİï,8,10,8,10,Artemisia,Asteraceae,CB
Artemisia maximowicziana,¶«ÑÇèÎ³İİï,8,9,8,9,NA,Asteraceae,CB
Artemisia medioxima,¼âèÎ³İÒ¶İï,8,10,8,10,Artemisia,Asteraceae,CB
Artemisia mongolica,ÃÉ¹Åİï,8,10,8,0,NA,Asteraceae,CB
